Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:07:56.437043     ,0.876       ,0.880       ,20.159      ,14.260      ,14.260      ,14.115      ,0.145       ,0.019       ,0.019          ,0.048       ,-0.006      ,-0.000      ,0.004       ,880.000     ,0.000       ,0.145       ,14.26000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.004         ,-0.014        
14:07:56.447053     ,0.876       ,0.880       ,20.159      ,14.250      ,14.250      ,14.115      ,0.135       ,0.027       ,0.027          ,0.045       ,-0.004      ,-0.000      ,0.014       ,880.000     ,0.000       ,0.135       ,14.25000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.014         ,-0.014        
14:07:56.457049     ,0.876       ,0.880       ,20.159      ,14.260      ,14.260      ,14.115      ,0.145       ,0.033       ,0.033          ,0.048       ,-0.001      ,0.000       ,0.024       ,880.000     ,0.000       ,0.145       ,14.26000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.024         ,-0.003        
14:07:56.467046     ,0.876       ,0.880       ,20.159      ,14.180      ,14.180      ,14.115      ,0.065       ,0.030       ,0.030          ,0.022       ,-0.000      ,-0.000      ,0.030       ,880.000     ,0.000       ,0.065       ,14.18000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.030         ,0.013         
14:07:56.477039     ,0.876       ,0.880       ,20.159      ,14.100      ,14.100      ,14.115      ,-0.015      ,0.019       ,0.019          ,-0.005      ,-0.000      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.015      ,14.10000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.027         
14:07:56.487041     ,0.876       ,0.880       ,20.159      ,14.020      ,14.020      ,14.115      ,-0.095      ,0.004       ,0.004          ,-0.032      ,-0.002      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.095      ,14.02000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.042         
14:07:56.500616     ,0.883       ,0.880       ,20.142      ,14.040      ,14.040      ,14.115      ,-0.075      ,-0.005      ,-0.005         ,-0.025      ,-0.003      ,0.000       ,-0.000      ,880.000     ,0.000       ,-0.075      ,14.04000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.000        ,0.008         
14:07:56.507064     ,0.883       ,0.880       ,20.142      ,14.160      ,14.160      ,14.115      ,0.045       ,0.001       ,0.001          ,0.015       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.045       ,14.16000      ,147           ,0.001           ,12.920        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,0.008         
14:07:56.517067     ,0.883       ,0.880       ,20.142      ,14.240      ,14.240      ,14.115      ,0.125       ,0.013       ,0.013          ,0.042       ,-0.000      ,-0.000      ,0.009       ,880.000     ,0.000       ,0.125       ,14.24000      ,148           ,0.001           ,13.008        ,0.000               ,-0.000              ,0.000           ,25188.44727       ,-0.00767              ,-0.000        ,0.000         ,0.000         ,0.009         ,-0.003        
14:07:56.527071     ,0.883       ,0.880       ,20.142      ,14.530      ,14.530      ,14.115      ,0.415       ,0.102       ,0.051          ,0.138       ,0.007       ,0.000       ,0.019       ,880.000     ,0.000       ,0.415       ,14.53000      ,148           ,0.001           ,13.008        ,0.000               ,-0.000              ,0.001           ,25188.44922       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.019         ,0.015         
