Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:06:13.158446     ,0.878       ,0.880       ,18.751      ,14.280      ,14.280      ,14.274      ,0.026       ,0.024       ,0.000          ,0.000       ,0.433       ,0.000       ,-0.192      ,880.000     ,0.000       ,0.026       ,14.30000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.192        ,-0.202        
17:06:13.167197     ,0.878       ,0.880       ,18.751      ,14.280      ,14.280      ,14.274      ,0.006       ,0.005       ,0.000          ,0.000       ,0.200       ,0.000       ,-0.182      ,880.000     ,0.000       ,0.006       ,14.28000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.172        ,-0.175        
17:06:13.196339     ,0.878       ,0.880       ,18.751      ,14.280      ,14.280      ,14.274      ,-0.014      ,-0.013      ,0.000          ,0.000       ,-0.163      ,0.000       ,-0.162      ,880.000     ,0.000       ,-0.014      ,14.26000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.162        ,-0.171        
17:06:13.196709     ,0.878       ,0.880       ,18.751      ,14.310      ,14.310      ,14.274      ,-0.014      ,-0.013      ,0.000          ,0.000       ,-0.163      ,0.000       ,-0.162      ,880.000     ,0.000       ,-0.014      ,14.26000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.162        ,-0.171        
17:06:13.200322     ,0.879       ,0.880       ,18.751      ,14.310      ,14.310      ,14.274      ,0.036       ,0.035       ,0.000          ,0.000       ,0.721       ,0.000       ,-0.152      ,880.000     ,0.000       ,0.036       ,14.31000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.152        ,-0.150        
17:06:13.216673     ,0.879       ,0.880       ,18.751      ,14.300      ,14.300      ,14.274      ,0.026       ,0.024       ,0.000          ,0.000       ,0.720       ,0.000       ,-0.142      ,880.000     ,0.000       ,0.026       ,14.30000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.142        ,-0.154        
17:06:13.227121     ,0.879       ,0.880       ,18.751      ,14.330      ,14.330      ,14.274      ,0.056       ,0.053       ,0.000          ,0.000       ,1.447       ,0.000       ,-0.132      ,880.000     ,0.000       ,0.056       ,14.33000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.132        ,-0.144        
17:06:13.236913     ,0.879       ,0.880       ,18.751      ,14.360      ,14.360      ,14.274      ,0.086       ,0.082       ,0.000          ,0.000       ,2.331       ,0.000       ,-0.122      ,880.000     ,0.000       ,0.086       ,14.36000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.122        ,-0.132        
17:06:13.247096     ,0.879       ,0.880       ,18.751      ,14.500      ,14.500      ,14.274      ,0.226       ,0.215       ,0.000          ,0.000       ,5.498       ,0.000       ,-0.112      ,880.000     ,0.000       ,0.226       ,14.50000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.260         ,5.260         ,-0.112        ,-0.124        
17:06:13.256788     ,0.879       ,0.880       ,18.751      ,14.550      ,14.550      ,14.274      ,0.276       ,0.271       ,0.000          ,0.000       ,6.854       ,0.000       ,-0.102      ,880.000     ,0.000       ,0.276       ,14.55000      ,6             ,-0.000          ,0.527         ,0.000               ,-0.000              ,-0.000          ,25666.80273       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.102        ,-0.122        
