Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:50:02.267343     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.17909      ,2147480455    ,79.365          ,-11.000       ,0.038               ,0.000               ,-3708.681       ,0.00000           ,0.00000               
16:50:02.287347     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.17986      ,2147480445    ,78.486          ,-11.000       ,0.038               ,0.000               ,-3708.684       ,0.00000           ,0.00000               
16:50:02.307345     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.18063      ,2147480435    ,77.607          ,-11.000       ,0.038               ,0.000               ,-3708.688       ,0.00000           ,0.00000               
16:50:02.327352     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.18139      ,2147480425    ,76.729          ,-11.000       ,0.038               ,0.000               ,-3708.691       ,0.00000           ,0.00000               
16:50:02.347355     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18208      ,2147480416    ,75.938          ,-10.800       ,0.038               ,0.000               ,-3708.693       ,0.00000           ,0.00000               
16:50:02.367485     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18277      ,2147480407    ,75.146          ,-10.400       ,0.036               ,0.000               ,-3708.697       ,0.00000           ,0.00000               
16:50:02.388333     ,0.100       ,0.000       ,1.802       ,5.360       ,0.000       ,0.000       ,-0.18346      ,2147480398    ,74.355          ,-10.000       ,0.035               ,0.000               ,-3708.700       ,0.00000           ,0.00000               
16:50:02.409343     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18415      ,2147480389    ,73.564          ,-10.000       ,0.035               ,0.000               ,-3708.703       ,0.00000           ,0.00000               
16:50:02.430632     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18484      ,2147480380    ,72.773          ,-10.000       ,0.035               ,0.000               ,-3708.706       ,0.00000           ,0.00000               
16:50:02.451537     ,0.100       ,0.000       ,1.851       ,5.360       ,0.000       ,0.000       ,-0.18546      ,2147480372    ,72.070          ,-9.800        ,0.034               ,0.000               ,-3708.709       ,0.00000           ,0.00000               
16:50:02.472410     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18607      ,2147480364    ,71.367          ,-9.400        ,0.033               ,0.000               ,-3708.712       ,0.00000           ,0.00000               
16:50:02.493210     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18676      ,2147480355    ,70.576          ,-9.000        ,0.031               ,0.000               ,-3708.714       ,0.00000           ,0.00000               
16:50:02.514075     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18738      ,2147480347    ,69.873          ,-9.000        ,0.031               ,0.000               ,-3708.718       ,0.00000           ,0.00000               
16:50:02.535930     ,0.100       ,0.000       ,1.868       ,5.360       ,0.000       ,0.000       ,-0.18807      ,2147480338    ,69.082          ,-9.000        ,0.031               ,0.000               ,-3708.721       ,0.00000           ,0.00000               
16:50:02.547346     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.18876      ,2147480329    ,68.291          ,-9.000        ,0.031               ,0.000               ,-3708.723       ,0.00000           ,0.00000               
16:50:02.567354     ,0.100       ,0.000       ,1.819       ,5.380       ,0.000       ,0.000       ,-0.18937      ,2147480321    ,67.588          ,-9.000        ,0.031               ,0.000               ,-3708.725       ,0.00000           ,0.00000               
16:50:02.587359     ,0.100       ,0.000       ,1.819       ,5.380       ,0.000       ,0.000       ,-0.19006      ,2147480312    ,66.797          ,-9.000        ,0.031               ,0.000               ,-3708.729       ,0.00000           ,0.00000               
16:50:02.607359     ,0.100       ,0.000       ,1.851       ,5.380       ,0.000       ,0.000       ,-0.19075      ,2147480303    ,66.006          ,-9.000        ,0.031               ,0.000               ,-3708.733       ,0.00000           ,0.00000               
16:50:02.627348     ,0.100       ,0.000       ,1.868       ,5.380       ,0.000       ,0.000       ,-0.19152      ,2147480293    ,65.127          ,-9.000        ,0.031               ,0.000               ,-3708.734       ,0.00000           ,0.00000               
16:50:02.647360     ,0.100       ,0.000       ,1.868       ,5.390       ,0.000       ,0.000       ,-0.19228      ,2147480283    ,64.248          ,-9.000        ,0.031               ,0.000               ,-3708.740       ,0.00000           ,0.00000               
16:50:02.667350     ,0.100       ,0.000       ,1.868       ,5.390       ,0.000       ,0.000       ,-0.19305      ,2147480273    ,63.369          ,-9.400        ,0.033               ,0.000               ,-3708.743       ,0.00000           ,0.00000               
16:50:02.687370     ,0.100       ,0.000       ,1.868       ,5.390       ,0.000       ,0.000       ,-0.19382      ,2147480263    ,62.490          ,-9.800        ,0.034               ,0.000               ,-3708.747       ,0.00000           ,0.00000               
16:50:02.707349     ,0.100       ,0.000       ,1.868       ,5.390       ,0.000       ,0.000       ,-0.19466      ,2147480252    ,61.523          ,-10.000       ,0.035               ,0.000               ,-3708.750       ,0.00000           ,0.00000               
16:50:02.727349     ,0.100       ,0.000       ,1.884       ,5.390       ,0.000       ,0.000       ,-0.19551      ,2147480241    ,60.557          ,-10.000       ,0.035               ,0.000               ,-3708.752       ,0.00000           ,0.00000               
16:50:02.747354     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,-0.19635      ,2147480230    ,59.590          ,-10.000       ,0.035               ,0.000               ,-3708.758       ,0.00000           ,0.00000               
16:50:02.767828     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,-0.19719      ,2147480219    ,58.623          ,-10.200       ,0.036               ,0.000               ,-3708.762       ,0.00000           ,0.00000               
16:50:02.788911     ,0.100       ,0.000       ,1.819       ,5.400       ,0.000       ,0.000       ,-0.19804      ,2147480208    ,57.656          ,-10.600       ,0.037               ,0.000               ,-3708.766       ,0.00000           ,0.00000               
16:50:02.808723     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,-0.19888      ,2147480197    ,56.689          ,-11.000       ,0.038               ,0.000               ,-3708.769       ,0.00000           ,0.00000               
