Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:42:52.795520     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00115       ,2147481503    ,171.475         ,18.000        ,-0.063              ,-0.105              ,-4275.067       ,0.00000           ,0.00000               
09:42:52.822324     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00130       ,2147481505    ,171.650         ,19.000        ,-0.066              ,-0.105              ,-4275.061       ,0.00000           ,0.00000               
09:42:52.840082     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00138       ,2147481506    ,171.738         ,20.000        ,-0.070              ,-0.105              ,-4275.052       ,0.00000           ,0.00000               
09:42:52.857798     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00153       ,2147481508    ,171.914         ,21.000        ,-0.073              ,-0.105              ,-4275.041       ,0.00000           ,0.00000               
09:42:52.875604     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00161       ,2147481509    ,172.002         ,24.000        ,-0.084              ,-0.105              ,-4275.029       ,0.00000           ,0.00000               
09:42:52.893711     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00169       ,2147481510    ,172.090         ,25.000        ,-0.087              ,-0.105              ,-4275.024       ,0.00000           ,0.00000               
09:42:52.919980     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00176       ,2147481511    ,172.178         ,25.000        ,-0.087              ,-0.105              ,-4275.012       ,0.00000           ,0.00000               
09:42:52.937706     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00184       ,2147481512    ,172.266         ,25.000        ,-0.087              ,-0.105              ,-4275.004       ,0.00000           ,0.00000               
09:42:52.955436     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.003      ,0.00184       ,2147481512    ,172.266         ,26.000        ,-0.091              ,-0.105              ,-4274.993       ,0.00000           ,0.00000               
09:42:52.982230     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.004      ,0.00184       ,2147481512    ,172.266         ,27.000        ,-0.094              ,-0.105              ,-4274.982       ,0.00000           ,0.00000               
09:42:52.999996     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.004      ,0.00184       ,2147481512    ,172.266         ,28.000        ,-0.098              ,-0.105              ,-4274.973       ,0.00000           ,0.00000               
09:42:53.017812     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.004      ,0.00176       ,2147481511    ,172.178         ,27.000        ,-0.094              ,-0.105              ,-4274.965       ,0.00000           ,0.00000               
09:42:53.035483     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.004      ,0.00169       ,2147481510    ,172.090         ,27.000        ,-0.094              ,-0.105              ,-4274.957       ,0.00000           ,0.00000               
09:42:53.062170     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00161       ,2147481509    ,172.002         ,27.000        ,-0.094              ,-0.105              ,-4274.948       ,0.00000           ,0.00000               
09:42:53.079860     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00153       ,2147481508    ,171.914         ,26.000        ,-0.091              ,-0.105              ,-4274.941       ,0.00000           ,0.00000               
09:42:53.097794     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00146       ,2147481507    ,171.826         ,22.000        ,-0.077              ,-0.105              ,-4274.948       ,0.00000           ,0.00000               
09:42:53.115539     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00138       ,2147481506    ,171.738         ,13.000        ,-0.045              ,-0.105              ,-4274.958       ,0.00000           ,0.00000               
09:42:53.142178     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00123       ,2147481504    ,171.562         ,7.000         ,-0.024              ,-0.105              ,-4274.963       ,0.00000           ,0.00000               
09:42:53.159949     ,0.000       ,0.000       ,5.270       ,5.309       ,-0.001      ,0.00107       ,2147481502    ,171.387         ,3.000         ,-0.010              ,-0.105              ,-4274.968       ,0.00000           ,0.00000               
09:42:53.177857     ,0.000       ,0.000       ,5.270       ,5.309       ,0.003       ,0.00092       ,2147481500    ,171.211         ,-1.000        ,0.003               ,0.105               ,-4274.977       ,0.00000           ,0.00000               
09:42:53.195983     ,0.000       ,0.000       ,5.340       ,5.309       ,0.003       ,0.00077       ,2147481498    ,171.035         ,-6.000        ,0.021               ,0.105               ,-4274.986       ,0.00000           ,0.00000               
09:42:53.222970     ,0.000       ,0.000       ,5.340       ,5.309       ,0.003       ,0.00054       ,2147481495    ,170.771         ,-10.000       ,0.035               ,0.105               ,-4274.997       ,0.00000           ,0.00000               
09:42:53.240932     ,0.000       ,0.000       ,5.340       ,5.309       ,0.003       ,0.00038       ,2147481493    ,170.596         ,-14.000       ,0.049               ,0.105               ,-4275.006       ,0.00000           ,0.00000               
09:42:53.258717     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,0.00031       ,2147481492    ,170.508         ,-16.000       ,0.056               ,0.105               ,-4275.014       ,0.00000           ,0.00000               
09:42:53.276686     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,0.00015       ,2147481490    ,170.332         ,-17.000       ,0.059               ,0.105               ,-4275.021       ,0.00000           ,0.00000               
09:42:53.303471     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,0.00000       ,2147481488    ,170.156         ,-19.000       ,0.066               ,0.105               ,-4275.030       ,0.00000           ,0.00000               
09:42:53.321192     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,-0.00008      ,2147481487    ,170.068         ,-21.000       ,0.073               ,0.105               ,-4275.041       ,0.00000           ,0.00000               
09:42:53.339212     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,-0.00015      ,2147481486    ,169.980         ,-22.000       ,0.077               ,0.105               ,-4275.051       ,0.00000           ,0.00000               
09:42:53.357112     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,-0.00023      ,2147481485    ,169.893         ,-24.000       ,0.084               ,0.105               ,-4275.060       ,0.00000           ,0.00000               
09:42:53.383846     ,0.000       ,0.000       ,5.340       ,5.309       ,0.007       ,-0.00023      ,2147481485    ,169.893         ,-24.000       ,0.084               ,0.105               ,-4275.069       ,0.00000           ,0.00000               
09:42:53.401717     ,0.000       ,0.000       ,5.330       ,5.309       ,0.007       ,-0.00023      ,2147481485    ,169.893         ,-25.000       ,0.087               ,0.105               ,-4275.079       ,0.00000           ,0.00000               
09:42:53.419634     ,0.000       ,0.000       ,5.330       ,5.309       ,0.007       ,-0.00023      ,2147481485    ,169.893         ,-26.000       ,0.091               ,0.105               ,-4275.089       ,0.00000           ,0.00000               
09:42:53.437594     ,0.000       ,0.000       ,5.330       ,5.309       ,0.007       ,-0.00023      ,2147481485    ,169.893         ,-27.000       ,0.094               ,0.105               ,-4275.099       ,0.00000           ,0.00000               
09:42:53.455707     ,0.000       ,0.000       ,5.330       ,5.309       ,0.003       ,-0.00023      ,2147481485    ,169.893         ,-27.000       ,0.094               ,0.105               ,-4275.109       ,0.00000           ,0.00000               
09:42:53.481961     ,0.000       ,0.000       ,5.330       ,5.309       ,0.003       ,-0.00023      ,2147481485    ,169.893         ,-28.000       ,0.098               ,0.105               ,-4275.120       ,0.00000           ,0.00000               
09:42:53.499688     ,0.000       ,0.000       ,5.320       ,5.309       ,0.003       ,-0.00023      ,2147481485    ,169.893         ,-29.000       ,0.101               ,0.105               ,-4275.131       ,0.00000           ,0.00000               
09:42:53.517448     ,0.000       ,0.000       ,5.320       ,5.309       ,0.003       ,-0.00023      ,2147481485    ,169.893         ,-29.000       ,0.101               ,0.105               ,-4275.140       ,0.00000           ,0.00000               
09:42:53.544205     ,0.000       ,0.000       ,5.320       ,5.309       ,0.003       ,-0.00015      ,2147481486    ,169.980         ,-28.000       ,0.098               ,0.105               ,-4275.147       ,0.00000           ,0.00000               
