Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:15:13.960243     ,0.000       ,0.000       ,0.000       ,20.985      ,20.997      ,-0.012      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:13.980242     ,0.000       ,0.000       ,0.000       ,20.982      ,20.997      ,-0.014      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.000236     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.020244     ,0.000       ,0.000       ,0.000       ,20.979      ,20.997      ,-0.018      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.040245     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.060238     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.080252     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.100248     ,0.000       ,0.000       ,0.000       ,20.979      ,20.997      ,-0.018      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.120244     ,0.000       ,0.000       ,0.000       ,20.979      ,20.997      ,-0.018      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.140223     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.160246     ,0.000       ,0.000       ,0.000       ,20.981      ,20.997      ,-0.016      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.180221     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.200243     ,0.000       ,0.000       ,0.000       ,20.979      ,20.997      ,-0.018      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.220221     ,0.000       ,0.000       ,0.000       ,20.978      ,20.997      ,-0.018      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.240224     ,0.000       ,0.000       ,0.000       ,20.978      ,20.997      ,-0.019      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.260260     ,0.000       ,0.000       ,0.000       ,21.037      ,20.997      ,0.040       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.280233     ,0.000       ,0.000       ,0.000       ,21.299      ,20.997      ,0.302       ,0.000       ,0.000       ,0.00031       ,408           ,35.859          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.300246     ,0.000       ,0.000       ,0.000       ,21.666      ,20.997      ,0.669       ,0.000       ,0.000       ,0.00054       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.320252     ,0.000       ,0.000       ,0.000       ,21.826      ,20.997      ,0.829       ,0.000       ,0.000       ,0.00084       ,415           ,36.475          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.340251     ,0.000       ,0.000       ,0.000       ,21.657      ,20.997      ,0.660       ,0.000       ,0.000       ,0.00107       ,418           ,36.738          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.360221     ,0.000       ,0.000       ,0.000       ,21.353      ,20.997      ,0.356       ,0.000       ,0.000       ,0.00138       ,422           ,37.090          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.380240     ,0.000       ,0.000       ,0.000       ,21.257      ,20.997      ,0.261       ,0.000       ,0.000       ,0.00153       ,424           ,37.266          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.400242     ,0.000       ,0.000       ,0.000       ,21.308      ,20.997      ,0.312       ,0.000       ,0.000       ,0.00153       ,424           ,37.266          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.420229     ,0.000       ,0.000       ,0.000       ,21.232      ,20.997      ,0.235       ,0.000       ,0.000       ,0.00153       ,424           ,37.266          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.440241     ,0.000       ,0.000       ,0.000       ,21.061      ,20.997      ,0.064       ,0.000       ,0.000       ,0.00153       ,424           ,37.266          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.460250     ,0.000       ,0.000       ,0.000       ,20.984      ,20.997      ,-0.013      ,0.000       ,0.000       ,0.00146       ,423           ,37.178          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.480223     ,0.000       ,0.000       ,0.000       ,21.091      ,20.997      ,0.094       ,0.000       ,0.000       ,0.00130       ,421           ,37.002          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.500231     ,0.000       ,0.000       ,0.000       ,21.167      ,20.997      ,0.170       ,0.000       ,0.000       ,0.00115       ,419           ,36.826          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.520240     ,0.000       ,0.000       ,0.000       ,21.066      ,20.997      ,0.069       ,0.000       ,0.000       ,0.00107       ,418           ,36.738          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.540244     ,0.000       ,0.000       ,0.000       ,20.955      ,20.997      ,-0.041      ,0.000       ,0.000       ,0.00092       ,416           ,36.562          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.560224     ,0.000       ,0.000       ,0.000       ,20.965      ,20.997      ,-0.032      ,0.000       ,0.000       ,0.00077       ,414           ,36.387          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.580243     ,0.000       ,0.000       ,0.000       ,21.034      ,20.997      ,0.037       ,0.000       ,0.000       ,0.00061       ,412           ,36.211          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.600241     ,0.000       ,0.000       ,0.000       ,20.983      ,20.997      ,-0.014      ,0.000       ,0.000       ,0.00046       ,410           ,36.035          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.620226     ,0.000       ,0.000       ,0.000       ,20.840      ,20.997      ,-0.156      ,0.000       ,0.000       ,0.00038       ,409           ,35.947          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.640245     ,0.000       ,0.000       ,0.000       ,20.809      ,20.997      ,-0.188      ,0.000       ,0.000       ,0.00038       ,409           ,35.947          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.660226     ,0.000       ,0.000       ,0.000       ,20.887      ,20.997      ,-0.110      ,0.000       ,0.000       ,0.00015       ,406           ,35.684          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.680256     ,0.000       ,0.000       ,0.000       ,20.926      ,20.997      ,-0.070      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.700223     ,0.000       ,0.000       ,0.000       ,20.851      ,20.997      ,-0.145      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.720224     ,0.000       ,0.000       ,0.000       ,20.790      ,20.997      ,-0.206      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.740246     ,0.000       ,0.000       ,0.000       ,20.868      ,20.997      ,-0.129      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.760225     ,0.000       ,0.000       ,0.000       ,20.982      ,20.997      ,-0.015      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.780270     ,0.000       ,0.000       ,0.000       ,21.011      ,20.997      ,0.014       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.800242     ,0.000       ,0.000       ,0.000       ,20.973      ,20.997      ,-0.024      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.820230     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,-0.017      ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.840229     ,0.000       ,0.000       ,0.000       ,21.046      ,20.997      ,0.049       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.860222     ,0.000       ,0.000       ,0.000       ,21.073      ,20.997      ,0.076       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.880242     ,0.000       ,0.000       ,0.000       ,21.039      ,20.997      ,0.042       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.900241     ,0.000       ,0.000       ,0.000       ,21.019      ,20.997      ,0.022       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.920223     ,0.000       ,0.000       ,0.000       ,21.047      ,20.997      ,0.050       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.940222     ,0.000       ,0.000       ,0.000       ,21.071      ,20.997      ,0.074       ,0.000       ,0.000       ,0.00000       ,404           ,35.508          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.960222     ,0.000       ,0.000       ,0.000       ,21.046      ,20.997      ,0.050       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:14.980223     ,0.000       ,0.000       ,0.000       ,21.019      ,20.997      ,0.022       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.000245     ,0.000       ,0.000       ,0.000       ,21.032      ,20.997      ,0.035       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.020224     ,0.000       ,0.000       ,0.000       ,21.054      ,20.997      ,0.057       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.040224     ,0.000       ,0.000       ,0.000       ,21.044      ,20.997      ,0.047       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.060228     ,0.000       ,0.000       ,0.000       ,21.014      ,20.997      ,0.017       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.080237     ,0.000       ,0.000       ,0.000       ,21.000      ,20.997      ,0.003       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.100225     ,0.000       ,0.000       ,0.000       ,20.992      ,20.997      ,-0.005      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.120223     ,0.000       ,0.000       ,0.000       ,20.959      ,20.997      ,-0.037      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.140222     ,0.000       ,0.000       ,0.000       ,20.919      ,20.997      ,-0.078      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.160222     ,0.000       ,0.000       ,0.000       ,20.912      ,20.997      ,-0.085      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.180240     ,0.000       ,0.000       ,0.000       ,20.946      ,20.997      ,-0.051      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.200221     ,0.000       ,0.000       ,0.000       ,20.991      ,20.997      ,-0.006      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.220221     ,0.000       ,0.000       ,0.000       ,21.029      ,20.997      ,0.032       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.240228     ,0.000       ,0.000       ,0.000       ,21.062      ,20.997      ,0.065       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.260239     ,0.000       ,0.000       ,0.000       ,21.090      ,20.997      ,0.093       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.280295     ,0.000       ,0.000       ,0.000       ,21.092      ,20.997      ,0.095       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.300259     ,0.000       ,0.000       ,0.000       ,21.061      ,20.997      ,0.064       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.320230     ,0.000       ,0.000       ,0.000       ,21.026      ,20.997      ,0.030       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.340244     ,0.000       ,0.000       ,0.000       ,21.012      ,20.997      ,0.015       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.360233     ,0.000       ,0.000       ,0.000       ,21.012      ,20.997      ,0.015       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.380243     ,0.000       ,0.000       ,0.000       ,21.015      ,20.997      ,0.018       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.400245     ,0.000       ,0.000       ,0.000       ,21.017      ,20.997      ,0.020       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.420225     ,0.000       ,0.000       ,0.000       ,21.022      ,20.997      ,0.025       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.440242     ,0.000       ,0.000       ,0.000       ,21.023      ,20.997      ,0.026       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.460224     ,0.000       ,0.000       ,0.000       ,21.010      ,20.997      ,0.013       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.480245     ,0.000       ,0.000       ,0.000       ,20.989      ,20.997      ,-0.008      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.500229     ,0.000       ,0.000       ,0.000       ,20.974      ,20.997      ,-0.023      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.520222     ,0.000       ,0.000       ,0.000       ,20.964      ,20.997      ,-0.033      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.540223     ,0.000       ,0.000       ,0.000       ,20.952      ,20.997      ,-0.045      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.560243     ,0.000       ,0.000       ,0.000       ,20.937      ,20.997      ,-0.060      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.580221     ,0.000       ,0.000       ,0.000       ,20.926      ,20.997      ,-0.071      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.600244     ,0.000       ,0.000       ,0.000       ,20.927      ,20.997      ,-0.070      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.620251     ,0.000       ,0.000       ,0.000       ,20.942      ,20.997      ,-0.055      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.640247     ,0.000       ,0.000       ,0.000       ,20.970      ,20.997      ,-0.026      ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
09:15:15.660235     ,0.000       ,0.000       ,0.000       ,21.006      ,20.997      ,0.009       ,0.000       ,0.000       ,0.00008       ,405           ,35.596          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
