Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:10:58.470749     ,0.881       ,0.880       ,19.569      ,15.630      ,15.630      ,15.655      ,-0.025      ,-0.026      ,0.000          ,0.000       ,-0.094      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.025      ,15.63000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.020         
15:10:58.480764     ,0.881       ,0.880       ,19.569      ,15.680      ,15.680      ,15.655      ,0.025       ,0.006       ,0.000          ,0.000       ,1.127       ,0.000       ,0.020       ,880.000     ,0.000       ,0.025       ,15.68000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.018         
15:10:58.502836     ,0.000       ,0.880       ,0.000       ,15.730      ,15.730      ,15.655      ,0.075       ,0.051       ,0.000          ,0.000       ,1.837       ,0.000       ,0.040       ,880.000     ,0.000       ,0.075       ,15.73000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.040         ,0.038         
15:10:58.518907     ,0.881       ,0.880       ,19.569      ,15.620      ,15.620      ,15.655      ,0.015       ,0.018       ,0.000          ,0.000       ,-0.103      ,0.000       ,0.050       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.050         ,0.038         
15:10:58.518964     ,0.881       ,0.880       ,19.569      ,15.620      ,15.620      ,15.655      ,0.015       ,0.018       ,0.000          ,0.000       ,-0.103      ,0.000       ,0.050       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.050         ,0.038         
15:10:58.520735     ,0.881       ,0.880       ,19.569      ,15.620      ,15.620      ,15.655      ,-0.035      ,-0.014      ,0.000          ,0.000       ,-1.249      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.035      ,15.62000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.040         ,0.039         
15:10:58.538909     ,0.881       ,0.880       ,19.569      ,15.560      ,15.560      ,15.655      ,-0.085      ,-0.053      ,0.000          ,0.000       ,-2.424      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.085      ,15.57000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.030         ,0.038         
15:10:58.540751     ,0.881       ,0.880       ,19.569      ,15.560      ,15.560      ,15.655      ,-0.095      ,-0.067      ,0.000          ,0.000       ,-2.092      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.095      ,15.56000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.038         
15:10:58.550751     ,0.881       ,0.880       ,19.569      ,15.600      ,15.600      ,15.655      ,-0.055      ,-0.048      ,0.000          ,0.000       ,-0.601      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.055      ,15.60000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.018         
15:10:58.560740     ,0.881       ,0.880       ,19.569      ,15.630      ,15.630      ,15.655      ,-0.025      ,-0.031      ,0.000          ,0.000       ,0.225       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.025      ,15.63000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.000         ,0.018         
15:10:58.570748     ,0.881       ,0.880       ,19.569      ,15.720      ,15.720      ,15.655      ,0.065       ,0.028       ,0.000          ,0.000       ,2.391       ,0.000       ,0.010       ,880.000     ,0.000       ,0.065       ,15.72000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.001         
15:10:58.580742     ,0.881       ,0.880       ,19.569      ,15.770      ,15.770      ,15.655      ,0.115       ,0.071       ,0.000          ,0.000       ,3.249       ,0.000       ,0.020       ,880.000     ,0.000       ,0.115       ,15.77000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.008         
15:10:58.594259     ,0.876       ,0.880       ,19.635      ,15.810      ,15.810      ,15.655      ,0.155       ,0.107       ,0.000          ,0.000       ,3.481       ,0.000       ,0.030       ,880.000     ,0.000       ,0.155       ,15.81000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.030         ,0.017         
15:10:58.600750     ,0.876       ,0.880       ,19.635      ,15.780      ,15.780      ,15.655      ,0.125       ,0.099       ,0.000          ,0.000       ,1.877       ,0.000       ,0.040       ,880.000     ,0.000       ,0.125       ,15.78000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.040         ,0.017         
15:10:58.610743     ,0.876       ,0.880       ,19.635      ,15.710      ,15.710      ,15.655      ,0.055       ,0.061       ,0.000          ,0.000       ,-0.297      ,0.000       ,0.050       ,880.000     ,0.000       ,0.055       ,15.71000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.050         ,0.038         
15:10:58.620757     ,0.876       ,0.880       ,19.635      ,15.680      ,15.680      ,15.655      ,0.025       ,0.041       ,0.000          ,0.000       ,-0.876      ,0.000       ,0.060       ,880.000     ,0.000       ,0.025       ,15.68000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.060         ,0.058         
15:10:58.630744     ,0.876       ,0.880       ,19.635      ,15.670      ,15.670      ,15.655      ,0.015       ,0.031       ,0.000          ,0.000       ,-0.833      ,0.000       ,0.070       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.070         ,0.070         
15:10:58.640739     ,0.876       ,0.880       ,19.635      ,15.670      ,15.670      ,15.655      ,0.015       ,0.027       ,0.000          ,0.000       ,-0.561      ,0.000       ,0.080       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.080         ,0.070         
15:10:58.650753     ,0.876       ,0.880       ,19.635      ,15.670      ,15.670      ,15.655      ,0.015       ,0.024       ,0.000          ,0.000       ,-0.363      ,0.000       ,0.090       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.090         ,0.079         
15:10:58.660749     ,0.876       ,0.880       ,19.635      ,15.670      ,15.670      ,15.655      ,0.015       ,0.022       ,0.000          ,0.000       ,-0.214      ,0.000       ,0.100       ,880.000     ,0.000       ,0.015       ,15.67000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.100         ,0.088         
15:10:58.670770     ,0.876       ,0.880       ,19.635      ,15.630      ,15.630      ,15.655      ,-0.025      ,-0.005      ,0.000          ,0.000       ,-1.127      ,0.000       ,0.090       ,880.000     ,0.000       ,-0.025      ,15.63000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.090         ,0.088         
15:10:58.680745     ,0.876       ,0.880       ,19.635      ,15.610      ,15.610      ,15.655      ,-0.045      ,-0.025      ,0.000          ,0.000       ,-1.570      ,0.000       ,0.080       ,880.000     ,0.000       ,-0.045      ,15.61000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41797       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.080         ,0.088         
15:10:58.703283     ,0.883       ,0.880       ,19.569      ,15.500      ,15.500      ,15.655      ,-0.155      ,-0.109      ,0.000          ,0.000       ,-3.361      ,0.000       ,0.060       ,880.000     ,0.000       ,-0.155      ,15.50000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41797       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.060         ,0.070         
15:10:58.709843     ,0.883       ,0.880       ,19.569      ,15.390      ,15.390      ,15.655      ,-0.155      ,-0.109      ,0.000          ,0.000       ,-3.361      ,0.000       ,0.060       ,880.000     ,0.000       ,-0.155      ,15.50000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41797       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.060         ,0.070         
15:10:58.710742     ,0.883       ,0.880       ,19.569      ,15.390      ,15.390      ,15.655      ,-0.265      ,-0.190      ,0.000          ,0.000       ,-5.363      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.265      ,15.39000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41797       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.050         ,0.070         
15:10:58.720769     ,0.883       ,0.880       ,19.569      ,15.360      ,15.360      ,15.655      ,-0.295      ,-0.226      ,0.000          ,0.000       ,-4.770      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.295      ,15.36000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.040         ,0.039         
15:10:58.730757     ,0.883       ,0.880       ,19.569      ,15.330      ,15.330      ,15.655      ,-0.325      ,-0.262      ,0.000          ,0.000       ,-4.392      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.325      ,15.33000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.030         ,0.017         
15:10:58.740749     ,0.883       ,0.880       ,19.569      ,15.360      ,15.360      ,15.655      ,-0.295      ,-0.258      ,0.000          ,0.000       ,-2.569      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.295      ,15.36000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.017         
15:10:58.750755     ,0.883       ,0.880       ,19.569      ,15.380      ,15.380      ,15.655      ,-0.275      ,-0.255      ,0.000          ,0.000       ,-1.504      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.275      ,15.38000      ,2147469989    ,-0.001          ,239.502       ,0.000               ,-0.000              ,0.000           ,25195.41602       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.020         
