Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:35:41.365290     ,0.053       ,0.055       ,0.951       ,20.860      ,20.863      ,20.815      ,0.048       ,0.072       ,0.012       ,0.01887       ,2147474702    ,293.730         ,151.400       ,-0.528              ,0.000               ,1286.688        ,0.00000           ,0.00000               
16:35:41.385275     ,0.055       ,0.055       ,1.033       ,20.840      ,20.847      ,20.815      ,0.032       ,0.072       ,0.012       ,0.01887       ,2147474702    ,293.730         ,151.600       ,-0.529              ,0.000               ,1286.740        ,0.00000           ,0.00000               
16:35:41.405917     ,0.055       ,0.055       ,1.033       ,20.850      ,20.854      ,20.815      ,0.039       ,0.072       ,0.012       ,0.01887       ,2147474702    ,293.730         ,151.800       ,-0.530              ,0.000               ,1286.808        ,0.00000           ,0.00000               
16:35:41.426725     ,0.055       ,0.055       ,1.033       ,20.850      ,20.845      ,20.815      ,0.031       ,0.072       ,0.013       ,0.01887       ,2147474702    ,293.730         ,151.200       ,-0.528              ,0.000               ,1286.856        ,0.00000           ,0.00000               
16:35:41.447392     ,0.055       ,0.055       ,0.967       ,20.850      ,20.847      ,20.815      ,0.033       ,0.074       ,0.013       ,0.01887       ,2147474702    ,293.730         ,150.200       ,-0.524              ,0.000               ,1286.906        ,0.00000           ,0.00000               
16:35:41.468551     ,0.055       ,0.055       ,0.967       ,20.840      ,20.844      ,20.815      ,0.029       ,0.073       ,0.013       ,0.01887       ,2147474702    ,293.730         ,149.600       ,-0.522              ,0.000               ,1286.958        ,0.00000           ,0.00000               
16:35:41.489090     ,0.055       ,0.056       ,0.967       ,20.840      ,20.845      ,20.815      ,0.030       ,0.072       ,0.014       ,0.01887       ,2147474702    ,293.730         ,149.600       ,-0.522              ,0.000               ,1287.008        ,0.00000           ,0.00000               
16:35:41.509833     ,0.055       ,0.056       ,0.967       ,20.840      ,20.840      ,20.815      ,0.025       ,0.072       ,0.014       ,0.01887       ,2147474702    ,293.730         ,150.000       ,-0.524              ,0.000               ,1287.057        ,0.00000           ,0.00000               
16:35:41.530662     ,0.055       ,0.056       ,1.049       ,20.830      ,20.831      ,20.815      ,0.016       ,0.069       ,0.015       ,0.01887       ,2147474702    ,293.730         ,149.800       ,-0.523              ,0.000               ,1287.106        ,0.00000           ,0.00000               
16:35:41.551421     ,0.057       ,0.056       ,1.033       ,20.830      ,20.833      ,20.815      ,0.019       ,0.066       ,0.015       ,0.01887       ,2147474702    ,293.730         ,149.600       ,-0.522              ,0.000               ,1287.154        ,0.00000           ,0.00000               
16:35:41.572110     ,0.057       ,0.056       ,1.033       ,20.840      ,20.838      ,20.815      ,0.023       ,0.064       ,0.015       ,0.01887       ,2147474702    ,293.730         ,149.800       ,-0.523              ,0.000               ,1287.209        ,0.00000           ,0.00000               
16:35:41.592818     ,0.057       ,0.056       ,1.033       ,20.840      ,20.835      ,20.815      ,0.020       ,0.063       ,0.015       ,0.01887       ,2147474702    ,293.730         ,150.600       ,-0.526              ,0.000               ,1287.259        ,0.00000           ,0.00000               
16:35:41.614708     ,0.057       ,0.056       ,1.033       ,20.830      ,20.833      ,20.815      ,0.018       ,0.060       ,0.016       ,0.01887       ,2147474702    ,293.730         ,151.000       ,-0.527              ,0.000               ,1287.311        ,0.00000           ,0.00000               
16:35:41.625296     ,0.057       ,0.057       ,1.033       ,20.810      ,20.822      ,20.815      ,0.007       ,0.055       ,0.016       ,0.01887       ,2147474702    ,293.730         ,151.000       ,-0.527              ,0.000               ,1287.333        ,0.00000           ,0.00000               
16:35:41.645288     ,0.055       ,0.057       ,1.033       ,20.830      ,20.832      ,20.815      ,0.017       ,0.052       ,0.016       ,0.01887       ,2147474702    ,293.730         ,150.600       ,-0.526              ,0.000               ,1287.382        ,0.00000           ,0.00000               
16:35:41.665295     ,0.059       ,0.057       ,1.033       ,20.830      ,20.820      ,20.815      ,0.005       ,0.046       ,0.017       ,0.01887       ,2147474702    ,293.730         ,150.200       ,-0.524              ,0.000               ,1287.433        ,0.00000           ,0.00000               
16:35:41.685282     ,0.059       ,0.057       ,1.033       ,20.830      ,20.827      ,20.815      ,0.012       ,0.043       ,0.017       ,0.01887       ,2147474702    ,293.730         ,150.000       ,-0.524              ,0.000               ,1287.484        ,0.00000           ,0.00000               
16:35:41.705284     ,0.057       ,0.057       ,1.033       ,20.810      ,20.819      ,20.815      ,0.004       ,0.039       ,0.017       ,0.01887       ,2147474702    ,293.730         ,150.400       ,-0.525              ,0.000               ,1287.535        ,0.00000           ,0.00000               
16:35:41.725290     ,0.057       ,0.057       ,1.033       ,20.810      ,20.820      ,20.815      ,0.005       ,0.035       ,0.017       ,0.01887       ,2147474702    ,293.730         ,150.800       ,-0.526              ,0.000               ,1287.608        ,0.00000           ,0.00000               
16:35:41.745289     ,0.057       ,0.057       ,1.033       ,20.830      ,20.823      ,20.815      ,0.008       ,0.032       ,0.017       ,0.01887       ,2147474702    ,293.730         ,150.600       ,-0.526              ,0.000               ,1287.632        ,0.00000           ,0.00000               
16:35:41.765287     ,0.057       ,0.057       ,1.033       ,20.810      ,20.804      ,20.815      ,-0.010      ,0.027       ,0.018       ,0.01887       ,2147474702    ,293.730         ,150.200       ,-0.524              ,0.000               ,1287.683        ,0.00000           ,0.00000               
16:35:41.785295     ,0.057       ,0.057       ,1.033       ,20.810      ,20.817      ,20.815      ,0.003       ,0.023       ,0.018       ,0.01887       ,2147474702    ,293.730         ,150.000       ,-0.524              ,0.000               ,1287.734        ,0.00000           ,0.00000               
16:35:41.805267     ,0.057       ,0.057       ,1.082       ,20.810      ,20.814      ,20.815      ,-0.000      ,0.020       ,0.018       ,0.01887       ,2147474702    ,293.730         ,150.000       ,-0.524              ,0.000               ,1287.781        ,0.00000           ,0.00000               
16:35:41.825279     ,0.057       ,0.057       ,1.033       ,20.830      ,20.822      ,20.815      ,0.007       ,0.018       ,0.018       ,0.01887       ,2147474702    ,293.730         ,150.000       ,-0.524              ,0.000               ,1287.832        ,0.00000           ,0.00000               
16:35:41.845297     ,0.057       ,0.057       ,1.033       ,20.830      ,20.820      ,20.815      ,0.006       ,0.017       ,0.018       ,0.01887       ,2147474702    ,293.730         ,149.600       ,-0.522              ,0.000               ,1287.881        ,0.00000           ,0.00000               
16:35:41.865277     ,0.055       ,0.057       ,1.033       ,20.810      ,20.817      ,20.815      ,0.002       ,0.014       ,0.018       ,0.01887       ,2147474702    ,293.730         ,149.200       ,-0.521              ,0.000               ,1287.933        ,0.00000           ,0.00000               
16:35:41.885270     ,0.057       ,0.057       ,1.033       ,20.810      ,20.822      ,20.815      ,0.007       ,0.012       ,0.018       ,0.01887       ,2147474702    ,293.730         ,149.000       ,-0.520              ,0.000               ,1288.005        ,0.00000           ,0.00000               
16:35:41.905270     ,0.057       ,0.057       ,1.033       ,20.830      ,20.824      ,20.815      ,0.010       ,0.011       ,0.018       ,0.01887       ,2147474702    ,293.730         ,149.000       ,-0.520              ,0.000               ,1288.034        ,0.00000           ,0.00000               
16:35:41.925272     ,0.057       ,0.057       ,1.065       ,21.000      ,20.937      ,20.815      ,0.122       ,0.026       ,0.018       ,0.01894       ,2147474703    ,293.818         ,148.800       ,-0.519              ,-0.000              ,1288.082        ,-0.00384          ,-0.00006              
16:35:41.945271     ,0.057       ,0.057       ,1.082       ,21.090      ,20.997      ,20.815      ,0.183       ,0.048       ,0.019       ,0.01894       ,2147474703    ,293.818         ,148.400       ,-0.518              ,-0.000              ,1288.132        ,0.00000           ,-0.00025              
16:35:41.965282     ,0.057       ,0.058       ,1.082       ,21.040      ,21.029      ,20.815      ,0.214       ,0.076       ,0.019       ,0.01910       ,2147474705    ,293.994         ,148.000       ,-0.517              ,-0.001              ,1288.185        ,-0.00766          ,-0.00051              
16:35:41.985270     ,0.057       ,0.058       ,1.016       ,21.030      ,21.082      ,20.815      ,0.267       ,0.110       ,0.019       ,0.01925       ,2147474707    ,294.170         ,148.200       ,-0.517              ,-0.628              ,1288.234        ,-0.00768          ,-0.00112              
16:35:42.005268     ,0.057       ,0.058       ,1.065       ,20.840      ,20.918      ,20.815      ,0.104       ,0.123       ,0.020       ,0.01940       ,2147474709    ,294.346         ,148.600       ,-0.519              ,-0.628              ,1288.283        ,-0.00765          ,-0.00199              
16:35:42.025270     ,0.057       ,0.058       ,1.065       ,21.090      ,21.072      ,20.815      ,0.257       ,0.157       ,0.021       ,0.01956       ,2147474711    ,294.521         ,149.000       ,-0.520              ,-0.628              ,1288.332        ,-0.00769          ,-0.00298              
16:35:42.045270     ,0.057       ,0.059       ,1.033       ,21.040      ,20.944      ,20.815      ,0.129       ,0.173       ,0.022       ,0.01979       ,2147474714    ,294.785         ,149.000       ,-0.520              ,-0.628              ,1288.384        ,-0.01150          ,-0.00403              
16:35:42.065335     ,0.059       ,0.059       ,1.033       ,21.060      ,21.051      ,20.815      ,0.236       ,0.206       ,0.023       ,0.01994       ,2147474716    ,294.961         ,149.000       ,-0.520              ,-0.628              ,1288.435        ,-0.00766          ,-0.00525              
16:35:42.085269     ,0.059       ,0.060       ,1.131       ,21.000      ,21.048      ,20.815      ,0.233       ,0.237       ,0.024       ,0.02017       ,2147474719    ,295.225         ,149.200       ,-0.521              ,-0.628              ,1288.485        ,-0.01151          ,-0.00620              
16:35:42.106618     ,0.060       ,0.060       ,1.098       ,20.930      ,20.985      ,20.815      ,0.171       ,0.248       ,0.024       ,0.02040       ,2147474722    ,295.488         ,149.600       ,-0.522              ,-0.628              ,1288.553        ,-0.01151          ,-0.00665              
16:35:42.127333     ,0.060       ,0.060       ,1.098       ,21.150      ,21.100      ,20.815      ,0.286       ,0.278       ,0.026       ,0.02071       ,2147474726    ,295.840         ,150.000       ,-0.524              ,-0.628              ,1288.602        ,-0.01151          ,-0.00752              
16:35:42.149389     ,0.060       ,0.061       ,1.131       ,21.020      ,20.958      ,20.815      ,0.143       ,0.306       ,0.027       ,0.02094       ,2147474729    ,296.104         ,149.800       ,-0.523              ,-0.628              ,1288.652        ,-0.01534          ,-0.00853              
16:35:42.170263     ,0.062       ,0.062       ,1.147       ,20.920      ,20.993      ,20.815      ,0.178       ,0.327       ,0.029       ,0.02125       ,2147474733    ,296.455         ,149.600       ,-0.522              ,-0.628              ,1288.703        ,-0.01150          ,-0.00935              
16:35:42.191142     ,0.062       ,0.062       ,1.147       ,20.970      ,21.029      ,20.815      ,0.214       ,0.352       ,0.031       ,0.02155       ,2147474737    ,296.807         ,149.600       ,-0.522              ,-0.628              ,1288.754        ,-0.01533          ,-0.01028              
16:35:42.212779     ,0.062       ,0.063       ,1.180       ,21.010      ,20.969      ,20.815      ,0.155       ,0.376       ,0.032       ,0.02186       ,2147474741    ,297.158         ,150.200       ,-0.524              ,-0.628              ,1288.801        ,-0.01535          ,-0.01121              
16:35:42.232338     ,0.062       ,0.064       ,1.180       ,21.130      ,21.048      ,20.815      ,0.233       ,0.400       ,0.035       ,0.02224       ,2147474746    ,297.598         ,150.400       ,-0.525              ,-0.628              ,1288.855        ,-0.01917          ,-0.01252              
16:35:42.252768     ,0.062       ,0.065       ,1.213       ,20.930      ,20.949      ,20.815      ,0.134       ,0.397       ,0.036       ,0.02263       ,2147474751    ,298.037         ,150.400       ,-0.525              ,-0.628              ,1288.903        ,-0.01917          ,-0.01294              
16:35:42.273285     ,0.066       ,0.066       ,1.278       ,20.930      ,21.028      ,20.815      ,0.213       ,0.394       ,0.039       ,0.02301       ,2147474756    ,298.477         ,150.000       ,-0.524              ,-0.628              ,1288.956        ,-0.01918          ,-0.01444              
16:35:42.285280     ,0.064       ,0.067       ,1.278       ,21.030      ,21.018      ,20.815      ,0.203       ,0.385       ,0.041       ,0.02339       ,2147474761    ,298.916         ,150.000       ,-0.524              ,-0.628              ,1288.978        ,-0.01915          ,-0.01538              
16:35:42.305272     ,0.064       ,0.067       ,1.295       ,21.020      ,20.951      ,20.815      ,0.136       ,0.390       ,0.043       ,0.02378       ,2147474766    ,299.355         ,150.000       ,-0.524              ,-0.628              ,1289.027        ,-0.01920          ,-0.01628              
16:35:42.325284     ,0.068       ,0.068       ,1.229       ,21.000      ,20.996      ,20.815      ,0.181       ,0.379       ,0.045       ,0.02424       ,2147474772    ,299.883         ,149.600       ,-0.522              ,-0.628              ,1289.099        ,-0.02301          ,-0.01714              
16:35:42.345271     ,0.068       ,0.069       ,1.229       ,20.900      ,20.963      ,20.815      ,0.148       ,0.382       ,0.047       ,0.02470       ,2147474778    ,300.410         ,148.800       ,-0.519              ,-0.628              ,1289.149        ,-0.02299          ,-0.01798              
16:35:42.365289     ,0.068       ,0.070       ,1.295       ,21.010      ,21.025      ,20.815      ,0.210       ,0.378       ,0.049       ,0.02516       ,2147474784    ,300.938         ,148.200       ,-0.517              ,-0.628              ,1289.199        ,-0.02304          ,-0.01879              
16:35:42.385282     ,0.070       ,0.070       ,1.344       ,21.080      ,21.005      ,20.815      ,0.190       ,0.373       ,0.051       ,0.02562       ,2147474790    ,301.465         ,148.000       ,-0.517              ,-0.628              ,1289.224        ,-0.02300          ,-0.01959              
16:35:42.405269     ,0.070       ,0.071       ,1.344       ,20.950      ,20.942      ,20.815      ,0.128       ,0.367       ,0.053       ,0.02615       ,2147474797    ,302.080         ,148.400       ,-0.518              ,-0.628              ,1289.299        ,-0.02683          ,-0.02044              
16:35:42.425271     ,0.070       ,0.072       ,1.442       ,20.920      ,20.996      ,20.815      ,0.181       ,0.353       ,0.054       ,0.02669       ,2147474804    ,302.695         ,148.800       ,-0.519              ,-0.628              ,1289.349        ,-0.02688          ,-0.02143              
16:35:42.445273     ,0.070       ,0.073       ,1.393       ,20.920      ,20.952      ,20.815      ,0.137       ,0.352       ,0.056       ,0.02723       ,2147474811    ,303.311         ,149.000       ,-0.520              ,-0.628              ,1289.400        ,-0.02679          ,-0.02235              
16:35:42.465272     ,0.070       ,0.073       ,1.393       ,21.060      ,20.996      ,20.815      ,0.181       ,0.353       ,0.058       ,0.02777       ,2147474818    ,303.926         ,149.400       ,-0.522              ,-0.628              ,1289.426        ,-0.02684          ,-0.02323              
16:35:42.485269     ,0.072       ,0.074       ,1.409       ,21.040      ,20.974      ,20.815      ,0.160       ,0.345       ,0.060       ,0.02838       ,2147474826    ,304.629         ,150.200       ,-0.524              ,-0.628              ,1289.478        ,-0.03071          ,-0.02413              
16:35:42.505267     ,0.074       ,0.075       ,1.393       ,20.930      ,20.977      ,20.815      ,0.163       ,0.347       ,0.061       ,0.02899       ,2147474834    ,305.332         ,150.800       ,-0.526              ,-0.628              ,1289.528        ,-0.03072          ,-0.02515              
16:35:42.525271     ,0.074       ,0.075       ,1.393       ,20.950      ,21.016      ,20.815      ,0.201       ,0.342       ,0.063       ,0.02961       ,2147474842    ,306.035         ,151.000       ,-0.527              ,-0.628              ,1289.578        ,-0.03068          ,-0.02611              
16:35:42.545269     ,0.076       ,0.076       ,1.426       ,20.970      ,20.956      ,20.815      ,0.142       ,0.343       ,0.065       ,0.03030       ,2147474851    ,306.826         ,151.000       ,-0.527              ,-0.628              ,1289.628        ,-0.03452          ,-0.02707              
16:35:42.565271     ,0.076       ,0.077       ,1.426       ,21.010      ,20.962      ,20.815      ,0.148       ,0.334       ,0.066       ,0.03099       ,2147474860    ,307.617         ,151.000       ,-0.527              ,-0.628              ,1289.705        ,-0.03451          ,-0.02819              
16:35:42.585272     ,0.076       ,0.077       ,1.458       ,20.970      ,20.963      ,20.815      ,0.148       ,0.327       ,0.068       ,0.03168       ,2147474869    ,308.408         ,151.400       ,-0.528              ,-0.628              ,1289.756        ,-0.03452          ,-0.02937              
16:35:42.605269     ,0.076       ,0.078       ,1.458       ,20.930      ,20.971      ,20.815      ,0.157       ,0.330       ,0.070       ,0.03244       ,2147474879    ,309.287         ,151.800       ,-0.530              ,-0.628              ,1289.781        ,-0.03835          ,-0.03049              
16:35:42.625270     ,0.078       ,0.079       ,1.458       ,21.010      ,21.012      ,20.815      ,0.197       ,0.332       ,0.071       ,0.03313       ,2147474888    ,310.078         ,151.600       ,-0.529              ,-0.628              ,1289.830        ,-0.03451          ,-0.03166              
16:35:42.645299     ,0.078       ,0.079       ,1.508       ,21.000      ,20.963      ,20.815      ,0.148       ,0.332       ,0.073       ,0.03398       ,2147474899    ,311.045         ,151.200       ,-0.528              ,-0.628              ,1289.879        ,-0.04219          ,-0.03278              
16:35:42.665272     ,0.079       ,0.080       ,1.589       ,20.950      ,20.958      ,20.815      ,0.143       ,0.323       ,0.075       ,0.03474       ,2147474909    ,311.924         ,150.600       ,-0.526              ,-0.628              ,1289.953        ,-0.03835          ,-0.03396              
16:35:42.685272     ,0.079       ,0.081       ,1.589       ,20.910      ,20.954      ,20.815      ,0.139       ,0.316       ,0.076       ,0.03559       ,2147474920    ,312.891         ,150.200       ,-0.524              ,-0.628              ,1290.002        ,-0.04217          ,-0.03508              
16:35:42.705271     ,0.081       ,0.081       ,1.573       ,20.950      ,20.958      ,20.815      ,0.144       ,0.318       ,0.078       ,0.03643       ,2147474931    ,313.857         ,149.600       ,-0.522              ,-0.628              ,1290.050        ,-0.04219          ,-0.03626              
16:35:42.725301     ,0.081       ,0.082       ,1.589       ,21.010      ,20.965      ,20.815      ,0.150       ,0.314       ,0.079       ,0.03735       ,2147474943    ,314.912         ,148.800       ,-0.519              ,-0.628              ,1290.098        ,-0.04602          ,-0.03744              
16:35:42.745272     ,0.081       ,0.082       ,1.589       ,20.970      ,20.949      ,20.815      ,0.134       ,0.314       ,0.081       ,0.03827       ,2147474955    ,315.967         ,148.200       ,-0.517              ,-0.628              ,1290.148        ,-0.04603          ,-0.03881              
16:35:42.765298     ,0.081       ,0.083       ,1.606       ,20.920      ,20.960      ,20.815      ,0.145       ,0.309       ,0.083       ,0.03919       ,2147474967    ,317.021         ,148.000       ,-0.517              ,-0.628              ,1290.177        ,-0.04601          ,-0.04007              
16:35:42.785269     ,0.081       ,0.084       ,1.606       ,20.930      ,20.961      ,20.815      ,0.146       ,0.307       ,0.084       ,0.04019       ,2147474980    ,318.164         ,148.200       ,-0.517              ,-0.628              ,1290.230        ,-0.04987          ,-0.04141              
16:35:42.805278     ,0.081       ,0.084       ,1.606       ,20.970      ,20.947      ,20.815      ,0.133       ,0.303       ,0.086       ,0.04119       ,2147474993    ,319.307         ,148.600       ,-0.519              ,-0.628              ,1290.282        ,-0.04986          ,-0.04281              
16:35:42.825272     ,0.085       ,0.085       ,1.639       ,20.980      ,20.947      ,20.815      ,0.132       ,0.294       ,0.087       ,0.04226       ,2147475007    ,320.537         ,149.000       ,-0.520              ,-0.628              ,1290.329        ,-0.05368          ,-0.04424              
16:35:42.845380     ,0.085       ,0.085       ,1.655       ,20.910      ,20.928      ,20.815      ,0.114       ,0.292       ,0.088       ,0.04333       ,2147475021    ,321.768         ,149.000       ,-0.520              ,-0.628              ,1290.399        ,-0.05368          ,-0.04497              
16:35:42.865849     ,0.085       ,0.086       ,1.655       ,20.930      ,20.963      ,20.815      ,0.148       ,0.290       ,0.089       ,0.04441       ,2147475035    ,322.998         ,149.200       ,-0.521              ,-0.628              ,1290.451        ,-0.05370          ,-0.04644              
16:35:42.886660     ,0.085       ,0.086       ,1.770       ,20.970      ,20.953      ,20.815      ,0.139       ,0.289       ,0.091       ,0.04556       ,2147475050    ,324.316         ,149.800       ,-0.523              ,-0.628              ,1290.502        ,-0.05367          ,-0.04793              
16:35:42.907296     ,0.087       ,0.087       ,1.770       ,20.980      ,20.947      ,20.815      ,0.133       ,0.287       ,0.092       ,0.04671       ,2147475065    ,325.635         ,150.600       ,-0.526              ,-0.628              ,1290.552        ,-0.05754          ,-0.04943              
16:35:42.927860     ,0.087       ,0.088       ,1.770       ,20.930      ,20.940      ,20.815      ,0.125       ,0.281       ,0.094       ,0.04794       ,2147475081    ,327.041         ,150.800       ,-0.526              ,-0.628              ,1290.600        ,-0.05753          ,-0.05094              
16:35:42.948637     ,0.089       ,0.088       ,1.753       ,20.900      ,20.940      ,20.815      ,0.125       ,0.273       ,0.096       ,0.04916       ,2147475097    ,328.447         ,150.400       ,-0.525              ,-0.628              ,1290.650        ,-0.06136          ,-0.05246              
16:35:42.968248     ,0.087       ,0.089       ,1.753       ,20.950      ,20.950      ,20.815      ,0.136       ,0.272       ,0.097       ,0.05047       ,2147475114    ,329.941         ,150.000       ,-0.524              ,-0.628              ,1290.701        ,-0.06135          ,-0.05398              
16:35:42.988707     ,0.087       ,0.089       ,1.720       ,20.960      ,20.926      ,20.815      ,0.112       ,0.269       ,0.098       ,0.05177       ,2147475131    ,331.436         ,150.200       ,-0.524              ,-0.628              ,1290.752        ,-0.06519          ,-0.05567              
16:35:43.009343     ,0.089       ,0.090       ,1.770       ,20.930      ,20.927      ,20.815      ,0.112       ,0.264       ,0.100       ,0.05308       ,2147475148    ,332.930         ,150.600       ,-0.526              ,-0.628              ,1290.802        ,-0.06514          ,-0.05736              
16:35:43.029027     ,0.093       ,0.090       ,1.770       ,20.930      ,20.952      ,20.815      ,0.137       ,0.264       ,0.100       ,0.05446       ,2147475166    ,334.512         ,150.800       ,-0.526              ,-0.628              ,1290.850        ,-0.06525          ,-0.05901              
16:35:43.048525     ,0.093       ,0.091       ,1.770       ,20.950      ,20.951      ,20.815      ,0.136       ,0.263       ,0.102       ,0.05584       ,2147475184    ,336.094         ,150.400       ,-0.525              ,-0.628              ,1290.900        ,-0.06904          ,-0.06063              
16:35:43.069062     ,0.089       ,0.091       ,1.802       ,20.960      ,20.943      ,20.815      ,0.128       ,0.262       ,0.103       ,0.05729       ,2147475203    ,337.764         ,150.000       ,-0.524              ,-0.628              ,1290.950        ,-0.06903          ,-0.06222              
