Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:05:19.713508     ,0.876       ,0.880       ,19.078      ,15.460      ,15.450      ,15.458      ,-0.008      ,-0.003      ,-0.008      ,-0.000      ,-0.011      ,880.000     ,0.000       ,-0.008      ,15.450      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.014        
17:05:19.723460     ,0.876       ,0.880       ,19.078      ,15.450      ,15.450      ,15.458      ,-0.008      ,-0.003      ,-0.008      ,-0.000      ,-0.011      ,880.000     ,0.000       ,-0.008      ,15.450      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.011        
17:05:19.733452     ,0.876       ,0.880       ,19.078      ,15.460      ,15.450      ,15.458      ,-0.008      ,-0.003      ,-0.008      ,0.000       ,-0.011      ,880.000     ,0.000       ,-0.008      ,15.450      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.011        
17:05:19.747018     ,0.883       ,0.880       ,19.094      ,15.460      ,15.451      ,15.458      ,-0.007      ,-0.003      ,-0.008      ,0.000       ,-0.011      ,880.000     ,0.000       ,-0.007      ,15.451      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.011        
17:05:19.753443     ,0.883       ,0.880       ,19.094      ,15.480      ,15.451      ,15.458      ,-0.006      ,-0.003      ,-0.008      ,0.000       ,-0.011      ,880.000     ,0.000       ,-0.006      ,15.451      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.011        
17:05:19.763473     ,0.883       ,0.880       ,19.094      ,15.460      ,15.452      ,15.458      ,-0.006      ,-0.002      ,-0.008      ,-0.000      ,-0.010      ,880.000     ,0.000       ,-0.006      ,15.452      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.013        
17:05:19.773475     ,0.883       ,0.880       ,19.094      ,15.460      ,15.452      ,15.458      ,-0.005      ,-0.002      ,-0.008      ,-0.000      ,-0.010      ,880.000     ,0.000       ,-0.005      ,15.452      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.011        
17:05:19.783441     ,0.883       ,0.880       ,19.094      ,15.460      ,15.453      ,15.458      ,-0.005      ,-0.002      ,-0.008      ,-0.000      ,-0.010      ,880.000     ,0.000       ,-0.005      ,15.453      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.011        
17:05:19.793471     ,0.883       ,0.880       ,19.094      ,15.450      ,15.453      ,15.458      ,-0.005      ,-0.002      ,-0.008      ,-0.000      ,-0.010      ,880.000     ,0.000       ,-0.005      ,15.453      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.013        
17:05:19.803454     ,0.883       ,0.880       ,19.094      ,15.450      ,15.453      ,15.458      ,-0.005      ,-0.002      ,-0.008      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.005      ,15.453      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.013        
17:05:19.813442     ,0.883       ,0.880       ,19.094      ,15.460      ,15.453      ,15.458      ,-0.005      ,-0.002      ,-0.008      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.005      ,15.453      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.011        
17:05:19.823470     ,0.883       ,0.880       ,19.094      ,15.460      ,15.454      ,15.458      ,-0.004      ,-0.002      ,-0.008      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.004      ,15.454      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.013        
17:05:19.833466     ,0.883       ,0.880       ,19.094      ,15.480      ,15.454      ,15.458      ,-0.003      ,-0.002      ,-0.008      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.003      ,15.454      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.011        
17:05:19.847026     ,0.883       ,0.880       ,19.094      ,15.480      ,15.455      ,15.458      ,-0.002      ,-0.001      ,-0.008      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.002      ,15.455      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.011        
17:05:19.853457     ,0.883       ,0.880       ,19.094      ,15.480      ,15.455      ,15.458      ,-0.002      ,-0.001      ,-0.008      ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.002      ,15.455      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.009        ,-0.011        
17:05:19.863446     ,0.883       ,0.880       ,19.094      ,15.480      ,15.456      ,15.458      ,-0.002      ,-0.001      ,-0.008      ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.002      ,15.456      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.009        ,-0.013        
17:05:19.873450     ,0.883       ,0.880       ,19.094      ,15.480      ,15.457      ,15.458      ,-0.001      ,-0.001      ,-0.008      ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.001      ,15.457      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.009        ,-0.014        
17:05:19.883457     ,0.883       ,0.880       ,19.094      ,15.480      ,15.458      ,15.458      ,-0.000      ,-0.000      ,-0.008      ,0.000       ,-0.008      ,880.000     ,0.000       ,-0.000      ,15.458      ,0.00138       ,46            ,4.043           ,0.000         ,-0.000              ,0.000               ,24483.406       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.009        
