Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:22:56.556201     ,0.876       ,0.880       ,19.930      ,14.500      ,14.518      ,14.518      ,-0.001      ,500.000     ,1.000          ,0.201       ,-0.000      ,0.059       ,0.749       ,880.000     ,0.000       ,-0.001      ,14.51781      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.749         ,0.000         
18:22:56.562210     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.001      ,500.000     ,1.000          ,0.430       ,-0.001      ,0.002       ,0.744       ,880.000     ,0.000       ,-0.001      ,14.51741      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.744         ,0.000         
18:22:56.562286     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.001      ,500.000     ,1.000          ,0.430       ,-0.001      ,0.002       ,0.744       ,880.000     ,0.000       ,-0.001      ,14.51741      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.744         ,0.000         
18:22:56.568254     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.001      ,500.000     ,1.000          ,0.418       ,-0.001      ,-0.045      ,0.739       ,880.000     ,0.000       ,-0.001      ,14.51741      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.739         ,0.000         
18:22:56.574209     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.001      ,500.000     ,1.000          ,0.618       ,-0.001      ,-0.127      ,0.729       ,880.000     ,0.000       ,-0.001      ,14.51711      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.729         ,0.000         
18:22:56.584306     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.002      ,500.000     ,1.000          ,0.802       ,-0.002      ,-0.179      ,0.719       ,880.000     ,0.000       ,-0.002      ,14.51681      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.719         ,0.000         
18:22:56.596264     ,0.876       ,0.880       ,19.930      ,14.500      ,14.517      ,14.518      ,-0.002      ,500.000     ,1.000          ,0.974       ,-0.002      ,-0.211      ,0.709       ,880.000     ,0.000       ,-0.002      ,14.51651      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.709         ,0.000         
18:22:56.602322     ,0.876       ,0.880       ,19.930      ,14.500      ,14.516      ,14.518      ,-0.002      ,500.000     ,1.000          ,1.123       ,-0.002      ,-0.228      ,0.704       ,880.000     ,0.000       ,-0.002      ,14.51621      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.704         ,0.000         
18:22:56.606085     ,0.881       ,0.880       ,19.962      ,14.500      ,14.516      ,14.518      ,-0.002      ,500.000     ,1.000          ,1.137       ,-0.002      ,-0.231      ,0.699       ,880.000     ,0.000       ,-0.002      ,14.51621      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.699         ,0.000         
18:22:56.614361     ,0.881       ,0.880       ,19.962      ,14.500      ,14.516      ,14.518      ,-0.003      ,500.000     ,1.000          ,1.296       ,-0.003      ,-0.243      ,0.689       ,880.000     ,0.000       ,-0.003      ,14.51591      ,12            ,0.000           ,1.055         ,0.000               ,-0.000              ,-0.000          ,24944.58594       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.689         ,0.000         
