Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:49:00.781683     ,0.000       ,0.000       ,5.330       ,5.286       ,-0.004      ,0.00138       ,2147480822    ,111.621         ,21.000        ,-0.073              ,-0.106              ,-4454.512       ,0.00000           ,-0.00176              
09:49:00.799390     ,0.000       ,0.000       ,5.330       ,5.286       ,-0.004      ,0.00161       ,2147480825    ,111.885         ,21.000        ,-0.073              ,-0.106              ,-4454.507       ,0.00000           ,-0.00176              
09:49:00.817150     ,0.000       ,0.000       ,5.330       ,5.286       ,-0.008      ,0.00176       ,2147480827    ,112.061         ,22.000        ,-0.077              ,-0.106              ,-4454.498       ,0.00000           ,-0.00176              
09:49:00.835080     ,0.000       ,0.000       ,5.330       ,5.286       ,-0.008      ,0.00199       ,2147480830    ,112.324         ,24.000        ,-0.084              ,-0.106              ,-4454.486       ,0.00000           ,-0.00176              
09:49:00.861665     ,0.000       ,0.000       ,5.330       ,5.286       ,-0.008      ,0.00230       ,2147480834    ,112.676         ,27.000        ,-0.094              ,-0.106              ,-4454.475       ,0.00000           ,-0.00176              
09:49:00.879399     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.008      ,0.00253       ,2147480837    ,112.939         ,27.000        ,-0.094              ,-0.106              ,-4454.466       ,0.00000           ,-0.00176              
09:49:00.897158     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.008      ,0.00268       ,2147480839    ,113.115         ,26.000        ,-0.091              ,-0.106              ,-4454.459       ,0.00000           ,-0.00176              
09:49:00.915157     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.008      ,0.00276       ,2147480840    ,113.203         ,26.000        ,-0.091              ,-0.106              ,-4454.451       ,0.00000           ,-0.00176              
09:49:00.941764     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.011      ,0.00291       ,2147480842    ,113.379         ,26.000        ,-0.091              ,-0.105              ,-4454.437       ,0.00000           ,0.00000               
09:49:00.959635     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.011      ,0.00299       ,2147480843    ,113.467         ,26.000        ,-0.091              ,-0.105              ,-4454.432       ,0.00000           ,0.00000               
09:49:00.977366     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.011      ,0.00307       ,2147480844    ,113.555         ,27.000        ,-0.094              ,-0.105              ,-4454.421       ,0.00000           ,0.00000               
09:49:00.995505     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.011      ,0.00307       ,2147480844    ,113.555         ,28.000        ,-0.098              ,-0.105              ,-4454.410       ,0.00000           ,0.00000               
09:49:01.021964     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00307       ,2147480844    ,113.555         ,29.000        ,-0.101              ,-0.105              ,-4454.394       ,0.00000           ,0.00000               
09:49:01.039710     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00307       ,2147480844    ,113.555         ,30.000        ,-0.105              ,-0.105              ,-4454.388       ,0.00000           ,0.00000               
09:49:01.057418     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00307       ,2147480844    ,113.555         ,30.000        ,-0.105              ,-0.105              ,-4454.377       ,0.00000           ,0.00000               
09:49:01.075363     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00307       ,2147480844    ,113.555         ,31.000        ,-0.108              ,-0.105              ,-4454.366       ,0.00000           ,0.00000               
09:49:01.101882     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00299       ,2147480843    ,113.467         ,32.000        ,-0.112              ,-0.105              ,-4454.349       ,0.00000           ,0.00000               
09:49:01.119589     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.008      ,0.00291       ,2147480842    ,113.379         ,32.000        ,-0.112              ,-0.105              ,-4454.344       ,0.00000           ,0.00000               
09:49:01.137513     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.335       ,0.00000           ,0.00000               
09:49:01.164149     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.321       ,0.00000           ,0.00000               
09:49:01.181905     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00276       ,2147480840    ,113.203         ,30.000        ,-0.105              ,-0.105              ,-4454.312       ,0.00000           ,0.00000               
09:49:01.199620     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,30.000        ,-0.105              ,-0.105              ,-4454.307       ,0.00000           ,0.00000               
09:49:01.217546     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,29.000        ,-0.101              ,-0.105              ,-4454.298       ,0.00000           ,0.00000               
09:49:01.244003     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,29.000        ,-0.101              ,-0.105              ,-4454.282       ,0.00000           ,0.00000               
09:49:01.261721     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,30.000        ,-0.105              ,-0.105              ,-4454.271       ,0.00000           ,0.00000               
09:49:01.279463     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,31.000        ,-0.108              ,-0.105              ,-4454.266       ,0.00000           ,0.00000               
09:49:01.297390     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,31.000        ,-0.108              ,-0.105              ,-4454.256       ,0.00000           ,0.00000               
09:49:01.323888     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00284       ,2147480841    ,113.291         ,30.000        ,-0.105              ,-0.105              ,-4454.241       ,0.00000           ,0.00000               
09:49:01.341648     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00284       ,2147480841    ,113.291         ,30.000        ,-0.105              ,-0.105              ,-4454.236       ,0.00000           ,0.00000               
09:49:01.359370     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,30.000        ,-0.105              ,-0.105              ,-4454.227       ,0.00000           ,0.00000               
09:49:01.377376     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,30.000        ,-0.105              ,-0.105              ,-4454.217       ,0.00000           ,0.00000               
09:49:01.403954     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,29.000        ,-0.101              ,-0.105              ,-4454.204       ,0.00000           ,0.00000               
09:49:01.421734     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,29.000        ,-0.101              ,-0.105              ,-4454.199       ,0.00000           ,0.00000               
09:49:01.439438     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,28.000        ,-0.098              ,-0.105              ,-4454.191       ,0.00000           ,0.00000               
09:49:01.457349     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,28.000        ,-0.098              ,-0.105              ,-4454.183       ,0.00000           ,0.00000               
09:49:01.484306     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,28.000        ,-0.098              ,-0.105              ,-4454.167       ,0.00000           ,0.00000               
09:49:01.502081     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.003      ,0.00291       ,2147480842    ,113.379         ,29.000        ,-0.101              ,-0.105              ,-4454.154       ,0.00000           ,0.00000               
09:49:01.519890     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00291       ,2147480842    ,113.379         ,30.000        ,-0.105              ,-0.105              ,-4454.147       ,0.00000           ,0.00000               
09:49:01.537739     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00291       ,2147480842    ,113.379         ,31.000        ,-0.108              ,-0.105              ,-4454.137       ,0.00000           ,0.00000               
09:49:01.564925     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.004      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.123       ,0.00000           ,0.00000               
09:49:01.582574     ,0.000       ,0.000       ,5.280       ,5.286       ,-0.004      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.112       ,0.00000           ,0.00000               
09:49:01.600343     ,0.000       ,0.000       ,5.280       ,5.286       ,-0.001      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.106       ,0.00000           ,0.00000               
09:49:01.618145     ,0.000       ,0.000       ,5.280       ,5.286       ,-0.001      ,0.00284       ,2147480841    ,113.291         ,31.000        ,-0.108              ,-0.105              ,-4454.095       ,0.00000           ,0.00000               
09:49:01.644706     ,0.000       ,0.000       ,5.280       ,5.286       ,-0.001      ,0.00284       ,2147480841    ,113.291         ,25.000        ,-0.087              ,-0.105              ,-4454.104       ,0.00000           ,0.00000               
09:49:01.662515     ,0.000       ,0.000       ,5.280       ,5.286       ,-0.001      ,0.00284       ,2147480841    ,113.291         ,16.000        ,-0.056              ,-0.105              ,-4454.112       ,0.00000           ,0.00000               
09:49:01.680204     ,0.000       ,0.000       ,5.310       ,5.286       ,-0.001      ,0.00284       ,2147480841    ,113.291         ,10.000        ,-0.035              ,-0.105              ,-4454.114       ,0.00000           ,0.00000               
09:49:01.697969     ,0.000       ,0.000       ,5.310       ,5.286       ,-0.001      ,0.00276       ,2147480840    ,113.203         ,7.000         ,-0.024              ,-0.105              ,-4454.120       ,0.00000           ,0.00000               
09:49:01.724617     ,0.000       ,0.000       ,5.310       ,5.286       ,0.002       ,0.00253       ,2147480837    ,112.939         ,0.000         ,-0.000              ,0.105               ,-4454.132       ,0.00000           ,0.00000               
