Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:14:19.984148     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.004142     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.024129     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.044053     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.064233     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.084181     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.104141     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.124196     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.144145     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.164110     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.184271     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.204148     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.224152     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.244161     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.264503     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.284225     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.305011     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.325771     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.346400     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.367181     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.388226     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.409272     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.430116     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.451085     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.472107     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.491939     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.512751     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.524166     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.544162     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.564185     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.584114     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.604205     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.624166     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.644167     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.664220     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.684081     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.704209     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.724148     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.744190     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.764188     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.784130     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.804253     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.824337     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.845602     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.866823     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.888154     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.910229     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.930168     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.951204     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.972208     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:20.984128     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.004249     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.024213     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.044198     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.064308     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.084255     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.104170     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.124192     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.144175     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.164202     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.184175     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.204152     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.224028     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.244153     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.264175     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.284184     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.304143     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.324849     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.345477     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.366106     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.386974     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.406638     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.426206     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.445765     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.465552     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.486427     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.507251     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.528002     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.548756     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.569642     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.589475     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.610267     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.630824     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.651547     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.664265     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.684168     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.704151     ,0.000       ,0.000       ,0.000       ,5.270       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.724175     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
10:14:21.744065     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00000       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,-2966.249       ,0.00000           ,0.00000               
