Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:10:59.698497     ,0.881       ,0.000       ,19.930      ,14.480      ,14.480      ,14.480      ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.270         ,5.270         ,0.000         ,0.000         
16:10:59.707162     ,0.881       ,0.000       ,19.930      ,14.460      ,14.460      ,14.470      ,-0.010      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.715790     ,0.881       ,0.000       ,19.930      ,14.480      ,14.480      ,14.473      ,0.007       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.001         
16:10:59.732013     ,0.883       ,0.000       ,19.897      ,14.450      ,14.450      ,14.467      ,-0.017      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.748534     ,0.883       ,0.000       ,19.897      ,14.460      ,14.460      ,14.466      ,-0.006      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.755914     ,0.883       ,0.000       ,19.897      ,14.460      ,14.460      ,14.465      ,-0.005      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.765766     ,0.883       ,0.000       ,19.897      ,14.460      ,14.460      ,14.464      ,-0.004      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,-0.001        
16:10:59.777285     ,0.883       ,0.000       ,19.897      ,14.450      ,14.450      ,14.462      ,-0.012      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.785746     ,0.883       ,0.000       ,19.897      ,14.450      ,14.450      ,14.461      ,-0.011      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,-0.001        
16:10:59.798439     ,0.883       ,0.000       ,19.897      ,14.450      ,14.450      ,14.460      ,-0.010      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.280         ,5.280         ,0.000         ,0.000         
16:10:59.805800     ,0.883       ,0.000       ,19.897      ,14.460      ,14.460      ,14.460      ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.270         ,5.270         ,0.000         ,-0.001        
16:10:59.818531     ,0.883       ,0.000       ,19.897      ,14.460      ,14.460      ,14.460      ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.270         ,5.270         ,0.000         ,0.005         
16:10:59.825900     ,0.883       ,0.000       ,19.897      ,14.440      ,14.440      ,14.458      ,-0.018      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,0.000           ,24942.63867       ,0.00000               ,0.000         ,5.270         ,5.270         ,0.000         ,-0.001        
