Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:00:51.625711     ,0.881       ,0.880       ,19.307      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,-0.000      ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.003        
16:00:51.635715     ,0.881       ,0.880       ,19.307      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,0.000         
16:00:51.645723     ,0.881       ,0.880       ,19.307      ,14.150      ,14.150      ,14.143      ,0.007       ,-0.000      ,-0.000         ,0.002       ,0.002       ,0.000       ,0.002       ,880.000     ,0.000       ,0.007       ,14.15000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.002         ,0.000         
16:00:51.655713     ,0.881       ,0.880       ,19.307      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,-0.000      ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.001        
16:00:51.665705     ,0.881       ,0.880       ,19.307      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.003        
16:00:51.675743     ,0.881       ,0.880       ,19.307      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.003        
16:00:51.689247     ,0.883       ,0.880       ,19.291      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.001        
16:00:51.695736     ,0.883       ,0.880       ,19.291      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         ,-0.001        
16:00:51.705709     ,0.883       ,0.880       ,19.291      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.002       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
16:00:51.715704     ,0.883       ,0.880       ,19.291      ,14.140      ,14.140      ,14.143      ,-0.003      ,-0.001      ,-0.001         ,-0.001      ,0.001       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.003      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25377.67969       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
