Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:03:14.280151     ,0.879       ,0.880       ,20.552      ,15.610      ,15.610      ,15.633      ,-0.093      ,-0.066      ,0.000          ,0.000       ,-2.019      ,0.000       ,0.110       ,880.000     ,0.000       ,-0.093      ,15.54000      ,2147473759    ,-0.001          ,210.850       ,0.000               ,-0.000              ,0.004           ,25208.47852       ,0.00000               ,-0.001        ,0.000         ,0.000         ,0.100         ,0.109         
15:03:14.291467     ,0.878       ,0.880       ,20.568      ,15.750      ,15.750      ,15.633      ,0.117       ,0.062       ,0.000          ,0.000       ,3.635       ,0.000       ,0.110       ,880.000     ,0.000       ,0.117       ,15.75000      ,2147473759    ,-0.001          ,210.850       ,0.000               ,-0.000              ,0.004           ,25208.47852       ,-0.00766              ,-0.001        ,0.000         ,0.000         ,0.110         ,0.108         
15:03:14.310110     ,0.878       ,0.880       ,20.568      ,15.790      ,15.790      ,15.633      ,0.157       ,0.102       ,0.000          ,0.000       ,3.889       ,0.000       ,0.120       ,880.000     ,0.000       ,0.157       ,15.79000      ,2147473760    ,-0.001          ,210.938       ,0.000               ,-0.000              ,0.005           ,25208.48047       ,-0.00767              ,-0.002        ,0.000         ,0.000         ,0.120         ,0.119         
15:03:14.320089     ,0.878       ,0.880       ,20.568      ,15.790      ,15.790      ,15.633      ,0.157       ,0.115       ,0.000          ,0.000       ,2.948       ,0.000       ,0.130       ,880.000     ,0.000       ,0.157       ,15.79000      ,2147473761    ,-0.001          ,211.025       ,0.000               ,-0.000              ,0.005           ,25208.48047       ,0.00000               ,-0.002        ,0.000         ,0.000         ,0.140         ,0.130         
15:03:14.328012     ,0.878       ,0.880       ,20.568      ,15.770      ,15.770      ,15.633      ,0.157       ,0.126       ,0.000          ,0.000       ,2.276       ,0.000       ,0.140       ,880.000     ,0.000       ,0.157       ,15.79000      ,2147473761    ,-0.001          ,211.025       ,0.200               ,-0.001              ,0.006           ,25208.48047       ,-0.00767              ,-0.002        ,0.000         ,0.000         ,0.140         ,0.128         
15:03:14.338502     ,0.878       ,0.880       ,20.568      ,15.670      ,15.670      ,15.633      ,0.037       ,0.061       ,0.000          ,0.000       ,-1.539      ,0.000       ,0.160       ,880.000     ,0.000       ,0.037       ,15.67000      ,2147473762    ,-0.000          ,211.113       ,0.600               ,-0.002              ,0.006           ,25208.48047       ,0.00000               ,-0.002        ,0.000         ,0.000         ,0.160         ,0.140         
15:03:14.350096     ,0.878       ,0.880       ,20.568      ,15.660      ,15.660      ,15.633      ,0.037       ,0.061       ,0.000          ,0.000       ,-1.539      ,0.000       ,0.160       ,880.000     ,0.000       ,0.037       ,15.67000      ,2147473762    ,-0.000          ,211.113       ,1.000               ,-0.003              ,0.006           ,25208.48047       ,-0.00767              ,-0.002        ,0.000         ,0.000         ,0.170         ,0.149         
15:03:14.359003     ,0.878       ,0.880       ,20.568      ,15.630      ,15.630      ,15.633      ,0.027       ,0.050       ,0.000          ,0.000       ,-1.274      ,0.000       ,0.170       ,880.000     ,0.000       ,0.027       ,15.66000      ,2147473762    ,-0.000          ,211.113       ,1.000               ,-0.003              ,0.007           ,25208.48047       ,0.00000               ,-0.002        ,0.000         ,0.000         ,0.180         ,0.157         
15:03:14.367799     ,0.878       ,0.880       ,20.568      ,15.610      ,15.610      ,15.633      ,-0.023      ,0.006       ,0.000          ,0.000       ,-1.678      ,0.000       ,0.190       ,880.000     ,0.000       ,-0.023      ,15.61000      ,2147473763    ,-0.000          ,211.201       ,1.000               ,-0.003              ,0.007           ,25208.48047       ,0.00000               ,-0.002        ,0.000         ,0.000         ,0.190         ,0.166         
15:03:14.380148     ,0.878       ,0.880       ,20.568      ,15.630      ,15.630      ,15.633      ,-0.023      ,0.006       ,0.000          ,0.000       ,-1.678      ,0.000       ,0.190       ,880.000     ,0.000       ,-0.023      ,15.61000      ,2147473763    ,-0.000          ,211.201       ,1.000               ,-0.003              ,0.008           ,25208.48047       ,-0.00767              ,-0.003        ,0.000         ,0.000         ,0.190         ,0.189         
