Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
19:21:53.128883     ,0.883       ,0.880       ,18.882      ,16.220      ,16.174      ,16.196      ,-0.027      ,-0.011      ,-0.000      ,0.000       ,-0.011      ,880.000     ,0.000       ,-0.027      ,16.169      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.011        ,-0.010        
19:21:53.137379     ,0.876       ,0.880       ,18.849      ,16.220      ,16.179      ,16.196      ,-0.017      ,-0.007      ,-0.000      ,0.000       ,-0.007      ,880.000     ,0.000       ,-0.017      ,16.179      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.010        
19:21:53.146715     ,0.876       ,0.880       ,18.849      ,16.190      ,16.183      ,16.196      ,-0.017      ,-0.007      ,-0.000      ,0.000       ,-0.007      ,880.000     ,0.000       ,-0.017      ,16.179      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.008        
19:21:53.153916     ,0.876       ,0.880       ,18.849      ,16.180      ,16.189      ,16.196      ,-0.013      ,-0.005      ,-0.000      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.013      ,16.183      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.008        
19:21:53.168534     ,0.876       ,0.880       ,18.849      ,16.160      ,16.191      ,16.196      ,-0.007      ,-0.003      ,-0.000      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.007      ,16.189      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.002        ,-0.004        
19:21:53.173925     ,0.876       ,0.880       ,18.849      ,16.160      ,16.188      ,16.196      ,-0.005      ,-0.002      ,-0.000      ,-0.000      ,-0.002      ,880.000     ,0.000       ,-0.005      ,16.191      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.002        ,-0.004        
19:21:53.188340     ,0.876       ,0.880       ,18.849      ,16.180      ,16.184      ,16.196      ,-0.008      ,-0.003      ,-0.000      ,-0.000      ,-0.003      ,880.000     ,0.000       ,-0.008      ,16.188      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.001        
19:21:53.194044     ,0.876       ,0.880       ,18.849      ,16.190      ,16.181      ,16.196      ,-0.012      ,-0.005      ,-0.000      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.012      ,16.184      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.001        
19:21:53.209292     ,0.876       ,0.880       ,18.849      ,16.220      ,16.180      ,16.196      ,-0.015      ,-0.006      ,-0.000      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.015      ,16.181      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.006        ,-0.004        
19:21:53.214039     ,0.876       ,0.880       ,18.849      ,16.220      ,16.180      ,16.196      ,-0.016      ,-0.006      ,-0.000      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.016      ,16.180      ,0.34844       ,4326          ,20.215          ,0.000         ,-0.000              ,0.000               ,23971.893       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.006        ,-0.004        
