Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:43:02.855121     ,0.878       ,0.880       ,19.045      ,16.240      ,16.226      ,16.254      ,-0.029      ,-0.011      ,-0.071      ,-0.000      ,-0.081      ,880.000     ,0.000       ,-0.029      ,16.225      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.079        
14:43:02.872044     ,0.883       ,0.880       ,19.029      ,16.250      ,16.229      ,16.254      ,-0.024      ,-0.009      ,-0.071      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.024      ,16.229      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.079        
14:43:02.873349     ,0.883       ,0.880       ,19.029      ,16.240      ,16.228      ,16.254      ,-0.024      ,-0.009      ,-0.071      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.024      ,16.229      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.079        
14:43:02.884073     ,0.883       ,0.880       ,19.029      ,16.250      ,16.231      ,16.254      ,-0.026      ,-0.010      ,-0.071      ,-0.000      ,-0.081      ,880.000     ,0.000       ,-0.026      ,16.228      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.081        
14:43:02.893246     ,0.883       ,0.880       ,19.029      ,16.220      ,16.229      ,16.254      ,-0.023      ,-0.009      ,-0.072      ,-0.000      ,-0.080      ,880.000     ,0.000       ,-0.023      ,16.231      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.085        
14:43:02.903573     ,0.883       ,0.880       ,19.029      ,16.240      ,16.233      ,16.254      ,-0.025      ,-0.009      ,-0.072      ,-0.000      ,-0.081      ,880.000     ,0.000       ,-0.025      ,16.229      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.081        
14:43:02.913605     ,0.883       ,0.880       ,19.029      ,16.240      ,16.233      ,16.254      ,-0.021      ,-0.008      ,-0.072      ,-0.000      ,-0.080      ,880.000     ,0.000       ,-0.021      ,16.233      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.081        
14:43:02.923474     ,0.883       ,0.880       ,19.029      ,16.240      ,16.233      ,16.254      ,-0.021      ,-0.008      ,-0.072      ,-0.000      ,-0.080      ,880.000     ,0.000       ,-0.021      ,16.233      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.077        
14:43:02.933395     ,0.883       ,0.880       ,19.029      ,16.250      ,16.232      ,16.254      ,-0.021      ,-0.008      ,-0.072      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.021      ,16.233      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.079        
14:43:02.943427     ,0.883       ,0.880       ,19.029      ,16.250      ,16.235      ,16.254      ,-0.022      ,-0.008      ,-0.072      ,-0.000      ,-0.080      ,880.000     ,0.000       ,-0.022      ,16.232      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.083        
14:43:02.955065     ,0.883       ,0.880       ,19.029      ,16.240      ,16.233      ,16.254      ,-0.018      ,-0.007      ,-0.072      ,0.000       ,-0.079      ,880.000     ,0.000       ,-0.018      ,16.235      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.079        ,-0.080        
14:43:02.973101     ,0.878       ,0.880       ,19.045      ,16.250      ,16.233      ,16.254      ,-0.020      ,-0.007      ,-0.073      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.020      ,16.233      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.080        
14:43:02.973287     ,0.878       ,0.880       ,19.045      ,16.220      ,16.230      ,16.254      ,-0.020      ,-0.007      ,-0.073      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.020      ,16.233      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.080        
14:43:02.983593     ,0.878       ,0.880       ,19.045      ,16.240      ,16.231      ,16.254      ,-0.023      ,-0.009      ,-0.073      ,-0.000      ,-0.081      ,880.000     ,0.000       ,-0.023      ,16.230      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.081        
14:43:02.993249     ,0.878       ,0.880       ,19.045      ,16.250      ,16.234      ,16.254      ,-0.023      ,-0.008      ,-0.073      ,0.000       ,-0.081      ,880.000     ,0.000       ,-0.023      ,16.231      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.081        
14:43:03.003618     ,0.878       ,0.880       ,19.045      ,16.250      ,16.236      ,16.254      ,-0.020      ,-0.007      ,-0.073      ,0.000       ,-0.081      ,880.000     ,0.000       ,-0.020      ,16.234      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.080        
14:43:03.013301     ,0.878       ,0.880       ,19.045      ,16.250      ,16.235      ,16.254      ,-0.018      ,-0.007      ,-0.073      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.018      ,16.236      ,0.32750       ,4196          ,8.789           ,0.000         ,-0.000              ,-0.000              ,24429.848       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.080        ,-0.080        
