Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:56:52.691896     ,0.881       ,0.000       ,19.897      ,14.780      ,14.780      ,14.780      ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1629          ,0.125           ,143.174       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.693427     ,0.881       ,0.000       ,19.897      ,14.780      ,14.780      ,14.780      ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1629          ,0.125           ,143.174       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.702003     ,0.881       ,0.000       ,19.897      ,14.810      ,14.810      ,14.790      ,0.020       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1629          ,0.125           ,143.174       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.703416     ,0.881       ,0.000       ,19.897      ,14.810      ,14.810      ,14.795      ,0.015       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1629          ,0.125           ,143.174       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.711895     ,0.881       ,0.000       ,19.897      ,14.860      ,14.860      ,14.808      ,0.052       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1630          ,0.125           ,143.262       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.713420     ,0.881       ,0.000       ,19.897      ,14.860      ,14.860      ,14.817      ,0.043       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1630          ,0.125           ,143.262       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.725506     ,0.879       ,0.000       ,19.897      ,14.870      ,14.870      ,14.824      ,0.046       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1630          ,0.125           ,143.262       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:56:52.732011     ,0.879       ,0.000       ,19.897      ,14.910      ,14.910      ,14.835      ,0.075       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1631          ,0.125           ,143.350       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.210         ,5.210         ,0.000         ,0.000         
15:56:52.732159     ,0.879       ,0.000       ,19.897      ,14.910      ,14.910      ,14.843      ,0.067       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1631          ,0.125           ,143.350       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.210         ,5.210         ,0.000         ,0.000         
15:56:52.733417     ,0.879       ,0.000       ,19.897      ,14.910      ,14.910      ,14.850      ,0.060       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,1631          ,0.125           ,143.350       ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,5.210         ,5.210         ,0.000         ,0.000         
