Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:23:35.004940     ,0.881       ,0.880       ,19.373      ,19.030      ,16.414      ,16.219      ,-1.074      ,-0.716      ,0.011       ,0.007       ,-0.697      ,880.000     ,0.000       ,-1.074      ,15.145      ,0.26783       ,4622          ,46.230          ,59.000        ,-0.206              ,-0.016              ,23940.389       ,-0.01534          ,0.00539               ,0.000         ,0.000         ,0.139         ,0.702         
18:23:35.017021     ,0.883       ,0.880       ,19.455      ,18.510      ,18.080      ,16.219      ,1.862       ,1.241       ,0.015       ,0.026       ,1.270       ,880.000     ,0.000       ,1.862       ,18.080      ,0.26730       ,4615          ,45.615          ,33.200        ,-0.116              ,0.006               ,23940.365       ,0.05386           ,-0.00198              ,0.000         ,0.000         ,1.270         ,0.702         
18:23:35.024585     ,0.883       ,0.880       ,19.455      ,21.260      ,19.836      ,16.219      ,1.862       ,1.241       ,0.015       ,0.026       ,1.270       ,880.000     ,0.000       ,1.862       ,18.080      ,0.26653       ,4605          ,44.736          ,2.200         ,-0.008              ,0.006               ,23940.373       ,0.05386           ,-0.00198              ,0.000         ,0.000         ,1.270         ,-1.273        
18:23:35.033541     ,0.883       ,0.880       ,19.455      ,19.210      ,19.957      ,16.219      ,3.738       ,2.492       ,0.027       ,-0.109      ,1.270       ,880.000     ,0.000       ,3.738       ,19.957      ,0.26576       ,4595          ,43.857          ,-16.200       ,0.057               ,0.015               ,23940.438       ,0.07675           ,-0.00487              ,0.000         ,0.000         ,1.270         ,-1.273        
18:23:35.043522     ,0.883       ,0.880       ,19.455      ,11.320      ,18.731      ,16.219      ,2.513       ,1.675       ,0.031       ,-0.090      ,1.270       ,880.000     ,0.000       ,2.513       ,18.731      ,0.26515       ,4587          ,43.154          ,-27.000       ,0.094               ,0.013               ,23940.521       ,0.06135           ,-0.00425              ,0.000         ,0.000         ,1.270         ,-1.271        
18:23:35.053536     ,0.883       ,0.880       ,19.455      ,8.830       ,17.931      ,16.219      ,1.713       ,1.142       ,0.034       ,0.028       ,1.204       ,880.000     ,0.000       ,1.713       ,17.931      ,0.26477       ,4582          ,42.715          ,-24.600       ,0.086               ,0.007               ,23940.572       ,0.03825           ,-0.00246              ,0.000         ,0.000         ,1.204         ,-1.271        
18:23:35.063538     ,0.883       ,0.880       ,19.455      ,12.180      ,17.231      ,16.219      ,1.713       ,1.142       ,0.034       ,0.028       ,1.204       ,880.000     ,0.000       ,1.713       ,17.931      ,0.26461       ,4580          ,42.539          ,-9.200        ,0.032               ,0.007               ,23940.623       ,0.03825           ,-0.00246              ,0.000         ,0.000         ,0.718         ,-1.275        
18:23:35.073531     ,0.883       ,0.880       ,19.455      ,14.440      ,15.650      ,16.219      ,-0.569      ,-0.379      ,0.035       ,-0.059      ,-0.403      ,880.000     ,0.000       ,-0.569      ,15.650      ,0.26469       ,4581          ,42.627          ,11.400        ,-0.040              ,-0.012              ,23940.676       ,-0.00766          ,0.00405               ,0.000         ,0.000         ,-0.403        ,-1.275        
18:23:35.083549     ,0.883       ,0.880       ,19.455      ,12.460      ,13.640      ,16.219      ,-2.578      ,-1.719      ,0.030       ,-0.029      ,-1.270      ,880.000     ,0.000       ,-2.578      ,13.640      ,0.26507       ,4586          ,43.066          ,40.800        ,-0.142              ,-0.022              ,23940.721       ,-0.03838          ,0.00736               ,0.000         ,0.000         ,-1.270        ,-0.723        
18:23:35.101160     ,0.883       ,0.880       ,19.455      ,11.140      ,12.683      ,16.219      ,-3.535      ,-2.357      ,0.025       ,0.070       ,-1.270      ,880.000     ,0.000       ,-3.535      ,12.683      ,0.26576       ,4595          ,43.857          ,67.600        ,-0.236              ,-0.028              ,23940.713       ,-0.06895          ,0.00936               ,0.000         ,0.000         ,-1.270        ,1.275         
18:23:35.103611     ,0.883       ,0.880       ,19.455      ,14.040      ,12.601      ,16.219      ,-3.535      ,-2.357      ,0.025       ,0.070       ,-1.270      ,880.000     ,0.000       ,-3.535      ,12.683      ,0.26668       ,4607          ,44.912          ,94.400        ,-0.330              ,-0.028              ,23940.713       ,-0.06895          ,0.00936               ,0.000         ,0.000         ,-1.270        ,1.275         
