Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:01:37.175467     ,0.000       ,0.880       ,0.000       ,15.720      ,15.720      ,15.656      ,0.064       ,0.076       ,0.000          ,0.000       ,-0.577      ,0.000       ,0.100       ,880.000     ,0.000       ,0.064       ,15.72000      ,9360          ,-0.003          ,102.656       ,0.000               ,-0.000              ,0.004           ,25647.16797       ,-0.00766              ,-0.001        ,5.730         ,5.730         ,0.100         ,0.090         
09:01:37.199774     ,0.000       ,0.880       ,0.000       ,15.710      ,15.710      ,15.656      ,0.054       ,0.064       ,0.000          ,0.000       ,-0.390      ,0.000       ,0.120       ,880.000     ,0.000       ,0.054       ,15.71000      ,9362          ,-0.003          ,102.832       ,0.600               ,-0.002              ,0.006           ,25647.16797       ,-0.00768              ,-0.002        ,5.730         ,5.730         ,0.120         ,0.109         
09:01:37.205454     ,0.000       ,0.880       ,0.000       ,15.590      ,15.590      ,15.656      ,-0.066      ,-0.016      ,0.000          ,0.000       ,-3.307      ,0.000       ,0.110       ,880.000     ,0.000       ,-0.066      ,15.59000      ,9363          ,-0.002          ,102.920       ,1.000               ,-0.003              ,0.007           ,25647.16797       ,-0.00766              ,-0.002        ,5.730         ,5.730         ,0.110         ,0.121         
09:01:37.215465     ,0.000       ,0.880       ,0.000       ,15.500      ,15.500      ,15.656      ,-0.156      ,-0.087      ,0.000          ,0.000       ,-4.936      ,0.000       ,0.100       ,880.000     ,0.000       ,-0.156      ,15.50000      ,9365          ,-0.002          ,103.096       ,1.000               ,-0.003              ,0.009           ,25647.16992       ,-0.01536              ,-0.003        ,5.730         ,5.730         ,0.100         ,0.108         
09:01:37.235458     ,0.000       ,0.880       ,0.000       ,15.430      ,15.430      ,15.656      ,-0.236      ,-0.173      ,0.000          ,0.000       ,-4.385      ,0.000       ,0.080       ,880.000     ,0.000       ,-0.236      ,15.42000      ,9366          ,-0.002          ,103.184       ,1.400               ,-0.005              ,0.013           ,25647.16992       ,-0.00767              ,-0.004        ,5.730         ,5.730         ,0.080         ,0.099         
09:01:37.240876     ,0.000       ,0.880       ,0.000       ,15.360      ,15.360      ,15.656      ,-0.236      ,-0.173      ,0.000          ,0.000       ,-4.385      ,0.000       ,0.080       ,880.000     ,0.000       ,-0.236      ,15.42000      ,9368          ,-0.002          ,103.359       ,1.800               ,-0.006              ,0.013           ,25647.16992       ,-0.00767              ,-0.004        ,5.730         ,5.730         ,0.070         ,0.099         
09:01:37.257396     ,0.000       ,0.880       ,0.000       ,15.360      ,15.360      ,15.656      ,-0.316      ,-0.256      ,0.000          ,0.000       ,-4.195      ,0.000       ,0.060       ,880.000     ,0.000       ,-0.316      ,15.34000      ,9368          ,-0.002          ,103.359       ,2.000               ,-0.007              ,0.015           ,25647.16992       ,0.00000               ,-0.005        ,5.730         ,5.730         ,0.060         ,0.071         
09:01:37.269070     ,0.000       ,0.880       ,0.000       ,15.250      ,15.250      ,15.656      ,-0.316      ,-0.256      ,0.000          ,0.000       ,-4.195      ,0.000       ,0.060       ,880.000     ,0.000       ,-0.316      ,15.34000      ,9368          ,-0.002          ,103.359       ,1.600               ,-0.006              ,0.015           ,25647.16992       ,0.00000               ,-0.005        ,5.730         ,5.730         ,0.050         ,0.070         
09:01:37.275460     ,0.000       ,0.880       ,0.000       ,15.140      ,15.140      ,15.656      ,-0.516      ,-0.417      ,0.000          ,0.000       ,-6.939      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.516      ,15.14000      ,9368          ,-0.002          ,103.359       ,1.200               ,-0.004              ,0.017           ,25647.16992       ,0.00000               ,-0.006        ,5.730         ,5.730         ,0.040         ,0.058         
09:01:37.285471     ,0.000       ,0.880       ,0.000       ,15.060      ,15.060      ,15.656      ,-0.596      ,-0.491      ,0.000          ,0.000       ,-7.236      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.596      ,15.06000      ,9366          ,-0.002          ,103.184       ,1.000               ,-0.003              ,0.016           ,25647.16992       ,0.01534               ,-0.005        ,5.730         ,5.730         ,0.030         ,0.041         
