Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:29:03.559169     ,0.879       ,0.880       ,21.043      ,15.590      ,15.590      ,15.679      ,-0.089      ,-0.053      ,0.000          ,0.000       ,-2.646      ,0.000       ,0.004       ,880.000     ,0.000       ,-0.089      ,15.59000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.001           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,0.004         ,0.022         
17:29:03.569164     ,0.879       ,0.880       ,21.043      ,15.540      ,15.540      ,15.679      ,-0.139      ,-0.094      ,0.000          ,0.000       ,-3.301      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.139      ,15.54000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.001           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,-0.006        ,0.013         
17:29:03.579170     ,0.879       ,0.880       ,21.043      ,15.570      ,15.570      ,15.679      ,-0.109      ,-0.085      ,0.000          ,0.000       ,-1.733      ,0.000       ,-0.016      ,880.000     ,0.000       ,-0.109      ,15.57000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.001           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,-0.016        ,-0.004        
17:29:03.589167     ,0.879       ,0.880       ,21.043      ,15.670      ,15.670      ,15.679      ,-0.009      ,-0.027      ,0.000          ,0.000       ,1.173       ,0.000       ,-0.026      ,880.000     ,0.000       ,-0.009      ,15.67000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,-0.026        ,-0.008        
17:29:03.599164     ,0.879       ,0.880       ,21.043      ,15.720      ,15.720      ,15.679      ,0.041       ,0.008       ,0.000          ,0.000       ,2.022       ,0.000       ,-0.016      ,880.000     ,0.000       ,0.041       ,15.72000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,-0.016        ,-0.014        
17:29:03.612725     ,0.879       ,0.880       ,21.059      ,15.770      ,15.770      ,15.679      ,0.091       ,0.050       ,0.000          ,0.000       ,3.006       ,0.000       ,-0.006      ,880.000     ,0.000       ,0.091       ,15.77000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.700         ,5.700         ,-0.006        ,-0.015        
17:29:03.619164     ,0.879       ,0.880       ,21.059      ,15.800      ,15.800      ,15.679      ,0.121       ,0.079       ,0.000          ,0.000       ,3.041       ,0.000       ,0.004       ,880.000     ,0.000       ,0.121       ,15.80000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,0.004         ,-0.015        
17:29:03.629176     ,0.879       ,0.880       ,21.059      ,15.770      ,15.770      ,15.679      ,0.091       ,0.070       ,0.000          ,0.000       ,1.554       ,0.000       ,0.014       ,880.000     ,0.000       ,0.091       ,15.77000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,0.014         ,-0.006        
17:29:03.647481     ,0.879       ,0.880       ,21.059      ,15.710      ,15.710      ,15.679      ,0.031       ,0.037       ,0.000          ,0.000       ,-0.283      ,0.000       ,0.024       ,880.000     ,0.000       ,0.031       ,15.71000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,0.024         ,0.011         
17:29:03.649164     ,0.879       ,0.880       ,21.059      ,15.610      ,15.610      ,15.679      ,-0.069      ,-0.028      ,0.000          ,0.000       ,-2.666      ,0.000       ,0.014       ,880.000     ,0.000       ,-0.069      ,15.61000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,0.014         ,0.011         
17:29:03.659164     ,0.879       ,0.880       ,21.059      ,15.570      ,15.570      ,15.679      ,-0.109      ,-0.065      ,0.000          ,0.000       ,-3.192      ,0.000       ,0.004       ,880.000     ,0.000       ,-0.109      ,15.57000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,0.004         ,0.011         
17:29:03.669166     ,0.879       ,0.880       ,21.059      ,15.590      ,15.590      ,15.679      ,-0.089      ,-0.063      ,0.000          ,0.000       ,-1.911      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.089      ,15.59000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,-0.006        ,0.004         
17:29:03.679172     ,0.879       ,0.880       ,21.059      ,15.620      ,15.620      ,15.679      ,-0.059      ,-0.050      ,0.000          ,0.000       ,-0.745      ,0.000       ,-0.016      ,880.000     ,0.000       ,-0.059      ,15.62000      ,2147481576    ,-0.002          ,177.891       ,0.000               ,-0.000              ,0.000           ,25696.89453       ,0.00000               ,-0.000        ,5.710         ,5.710         ,-0.016        ,0.001         
